rollout,segment,t,vx_cmd,vy_cmd,wz_cmd,vx_med,wz_med,tilt_rad,height,power_W,tau_max
1,0,2.223,0.0,0.0,0.0,0.0002,-0.0001,0.0037,0.2651,0.18,6.09
1,0,2.245,0.0,0.0,0.0,0.0002,-0.0001,0.0037,0.2651,0.18,6.09
1,0,2.264,0.0,0.0,0.0,0.0002,-0.0001,0.0037,0.2651,0.17,6.10
1,0,2.284,0.0,0.0,0.0,0.0002,-0.0001,0.0037,0.2651,0.17,6.10
1,0,2.304,0.0,0.0,0.0,0.0001,-0.0001,0.0037,0.2650,0.17,6.10
1,0,2.332,0.0,0.0,0.0,0.0001,-0.0001,0.0037,0.2650,0.17,6.11
1,0,2.347,0.0,0.0,0.0,0.0001,-0.0001,0.0038,0.2650,0.17,6.11
1,0,2.365,0.0,0.0,0.0,0.0002,-0.0001,0.0038,0.2650,0.16,6.11
1,0,2.383,0.0,0.0,0.0,0.0001,-0.0001,0.0038,0.2650,0.16,6.11
1,0,2.403,0.0,0.0,0.0,0.0002,-0.0001,0.0038,0.2649,0.16,6.12
1,0,2.426,0.0,0.0,0.0,0.0001,-0.0001,0.0038,0.2649,0.16,6.12
1,0,2.445,0.0,0.0,0.0,0.0001,-0.0001,0.0038,0.2649,0.16,6.12
1,0,2.464,0.0,0.0,0.0,0.0001,-0.0001,0.0038,0.2649,0.15,6.12
1,0,2.483,0.0,0.0,0.0,0.0001,-0.0001,0.0038,0.2649,0.15,6.13
1,0,2.504,0.0,0.0,0.0,0.0001,-0.0001,0.0038,0.2648,0.15,6.13
1,0,2.526,0.0,0.0,0.0,0.0001,-0.0001,0.0039,0.2648,0.15,6.13
1,0,2.550,0.0,0.0,0.0,0.0001,-0.0001,0.0039,0.2648,0.15,6.14
1,0,2.564,0.0,0.0,0.0,0.0000,-0.0001,0.0039,0.2648,0.14,6.14
1,0,2.585,0.0,0.0,0.0,0.0001,-0.0001,0.0039,0.2648,0.14,6.14
1,0,2.604,0.0,0.0,0.0,0.0001,-0.0001,0.0039,0.2648,0.14,6.14
1,0,2.624,0.0,0.0,0.0,0.0000,-0.0001,0.0039,0.2647,0.14,6.14
1,0,2.651,0.0,0.0,0.0,0.0000,-0.0001,0.0039,0.2647,0.14,6.15
1,0,2.666,0.0,0.0,0.0,0.0000,-0.0001,0.0039,0.2647,0.14,6.15
1,0,2.686,0.0,0.0,0.0,0.0000,-0.0001,0.0039,0.2647,0.13,6.15
1,0,2.702,0.0,0.0,0.0,0.0000,-0.0001,0.0039,0.2647,0.13,6.15
1,0,2.725,0.0,0.0,0.0,0.0000,-0.0001,0.0040,0.2647,0.13,6.16
1,0,2.746,0.0,0.0,0.0,0.0000,-0.0001,0.0040,0.2647,0.13,6.16
1,0,2.767,0.0,0.0,0.0,0.0000,-0.0001,0.0040,0.2646,0.13,6.16
1,0,2.782,0.0,0.0,0.0,-0.0000,-0.0001,0.0040,0.2646,0.13,6.16
1,0,2.804,0.0,0.0,0.0,-0.0000,-0.0001,0.0040,0.2646,0.13,6.16
1,0,2.826,0.0,0.0,0.0,-0.0000,-0.0001,0.0040,0.2646,0.12,6.17
1,0,2.845,0.0,0.0,0.0,-0.0000,-0.0001,0.0040,0.2646,0.12,6.17
1,0,2.868,0.0,0.0,0.0,-0.0000,-0.0001,0.0040,0.2646,0.12,6.17
1,0,2.885,0.0,0.0,0.0,-0.0000,-0.0001,0.0040,0.2645,0.12,6.17
1,0,2.903,0.0,0.0,0.0,-0.0000,-0.0001,0.0040,0.2645,0.12,6.17
