v_cmd,t,P_mecanica_W,P_electrica_W,voltaje_V,corriente_A,inclinacion_rad,altura_m
0.80,7.121,29.29,0.00,0.00,0.000,0.0078,0.2490
0.80,7.141,35.15,0.00,0.00,0.000,0.0074,0.2509
0.80,7.163,58.69,0.00,0.00,0.000,0.0062,0.2546
0.80,7.181,62.18,0.00,0.00,0.000,0.0055,0.2598
0.80,7.201,61.43,0.00,0.00,0.000,0.0050,0.2722
0.80,7.222,31.25,0.00,0.00,0.000,0.0027,0.2800
0.80,7.241,45.95,0.00,0.00,0.000,0.0027,0.2813
0.80,7.261,124.02,0.00,0.00,0.000,0.0047,0.2779
0.80,7.281,47.90,0.00,0.00,0.000,0.0059,0.2721
0.80,7.301,78.00,0.00,0.00,0.000,0.0058,0.2678
0.80,7.321,13.45,0.00,0.00,0.000,0.0033,0.2596
0.80,7.341,29.54,0.00,0.00,0.000,0.0014,0.2526
0.80,7.361,23.46,0.00,0.00,0.000,0.0042,0.2478
0.80,7.381,24.58,0.00,0.00,0.000,0.0064,0.2456
0.80,7.403,27.74,0.00,0.00,0.000,0.0055,0.2452
0.80,7.421,41.03,0.00,0.00,0.000,0.0042,0.2459
0.80,7.441,46.55,0.00,0.00,0.000,0.0019,0.2488
0.80,7.461,59.51,0.00,0.00,0.000,0.0011,0.2542
0.80,7.480,63.64,0.00,0.00,0.000,0.0013,0.2618
0.80,7.500,78.30,0.00,0.00,0.000,0.0033,0.2689
0.80,7.521,32.22,0.00,0.00,0.000,0.0067,0.2780
0.80,7.541,37.77,0.00,0.00,0.000,0.0078,0.2807
0.80,7.561,103.63,0.00,0.00,0.000,0.0057,0.2761
0.80,7.581,85.43,0.00,0.00,0.000,0.0061,0.2714
0.80,7.601,35.18,0.00,0.00,0.000,0.0078,0.2643
0.80,7.621,22.40,0.00,0.00,0.000,0.0084,0.2598
0.80,7.641,21.28,0.00,0.00,0.000,0.0096,0.2547
0.80,7.661,19.39,0.00,0.00,0.000,0.0085,0.2514
0.80,7.681,19.89,0.00,0.00,0.000,0.0077,0.2497
0.80,7.704,23.89,0.00,0.00,0.000,0.0081,0.2493
0.80,7.721,27.57,0.00,0.00,0.000,0.0086,0.2496
0.80,7.741,32.14,0.00,0.00,0.000,0.0097,0.2514
0.80,7.763,39.82,0.00,0.00,0.000,0.0108,0.2565
0.80,7.781,73.60,0.00,0.00,0.000,0.0114,0.2615
0.80,7.801,54.72,0.00,0.00,0.000,0.0120,0.2692
0.80,7.821,36.87,0.00,0.00,0.000,0.0114,0.2781
0.80,7.841,29.20,0.00,0.00,0.000,0.0100,0.2823
0.80,7.861,131.01,0.00,0.00,0.000,0.0110,0.2795
0.80,7.881,85.02,0.00,0.00,0.000,0.0128,0.2720
0.80,7.901,60.21,0.00,0.00,0.000,0.0136,0.2658
0.80,7.922,30.02,0.00,0.00,0.000,0.0132,0.2592
0.80,7.940,14.37,0.00,0.00,0.000,0.0111,0.2526
0.80,7.961,20.70,0.00,0.00,0.000,0.0091,0.2478
0.80,7.981,21.34,0.00,0.00,0.000,0.0079,0.2461
0.80,8.001,26.42,0.00,0.00,0.000,0.0079,0.2452
0.80,8.021,36.01,0.00,0.00,0.000,0.0098,0.2457
0.80,8.041,59.11,0.00,0.00,0.000,0.0116,0.2481
0.80,8.061,47.74,0.00,0.00,0.000,0.0135,0.2542
0.80,8.081,75.27,0.00,0.00,0.000,0.0160,0.2615
0.80,8.101,48.34,0.00,0.00,0.000,0.0199,0.2717
0.80,8.121,32.86,0.00,0.00,0.000,0.0245,0.2775
0.80,8.141,66.44,0.00,0.00,0.000,0.0200,0.2786
0.80,8.161,220.90,0.00,0.00,0.000,0.0111,0.2746
0.80,8.181,43.62,0.00,0.00,0.000,0.0103,0.2702
0.80,8.202,32.25,0.00,0.00,0.000,0.0100,0.2659
0.80,8.221,33.17,0.00,0.00,0.000,0.0106,0.2591
0.80,8.241,19.61,0.00,0.00,0.000,0.0100,0.2542
0.80,8.261,23.79,0.00,0.00,0.000,0.0095,0.2523
0.80,8.281,20.75,0.00,0.00,0.000,0.0093,0.2490
0.80,8.301,23.69,0.00,0.00,0.000,0.0110,0.2485
0.80,8.321,27.03,0.00,0.00,0.000,0.0116,0.2493
0.80,8.341,32.70,0.00,0.00,0.000,0.0112,0.2502
0.80,8.362,47.33,0.00,0.00,0.000,0.0102,0.2548
0.80,8.381,85.52,0.00,0.00,0.000,0.0102,0.2602
0.80,8.401,65.06,0.00,0.00,0.000,0.0107,0.2713
0.80,8.422,56.53,0.00,0.00,0.000,0.0101,0.2756
0.80,8.441,29.14,0.00,0.00,0.000,0.0077,0.2820
0.80,8.461,134.74,0.00,0.00,0.000,0.0093,0.2791
0.80,8.481,67.79,0.00,0.00,0.000,0.0124,0.2728
0.80,8.501,59.98,0.00,0.00,0.000,0.0129,0.2668
0.80,8.522,22.91,0.00,0.00,0.000,0.0115,0.2586
0.80,8.541,17.95,0.00,0.00,0.000,0.0094,0.2535
0.80,8.561,23.91,0.00,0.00,0.000,0.0068,0.2482
0.80,8.581,24.23,0.00,0.00,0.000,0.0050,0.2454
0.80,8.601,29.17,0.00,0.00,0.000,0.0053,0.2447
0.80,8.621,34.88,0.00,0.00,0.000,0.0070,0.2449
0.80,8.641,52.09,0.00,0.00,0.000,0.0097,0.2477
0.80,8.661,40.76,0.00,0.00,0.000,0.0114,0.2552
0.80,8.681,59.01,0.00,0.00,0.000,0.0123,0.2591
0.80,8.703,44.85,0.00,0.00,0.000,0.0169,0.2706
0.80,8.721,29.18,0.00,0.00,0.000,0.0218,0.2781
0.80,8.741,67.19,0.00,0.00,0.000,0.0197,0.2791
0.80,8.761,122.82,0.00,0.00,0.000,0.0126,0.2748
0.80,8.780,45.91,0.00,0.00,0.000,0.0111,0.2699
0.80,8.800,26.15,0.00,0.00,0.000,0.0108,0.2640
0.80,8.820,26.79,0.00,0.00,0.000,0.0116,0.2573
0.80,8.841,18.94,0.00,0.00,0.000,0.0122,0.2526
0.80,8.861,19.47,0.00,0.00,0.000,0.0121,0.2503
0.80,8.881,21.79,0.00,0.00,0.000,0.0117,0.2486
0.80,8.901,24.32,0.00,0.00,0.000,0.0116,0.2481
0.80,8.921,28.90,0.00,0.00,0.000,0.0119,0.2486
0.80,8.941,37.41,0.00,0.00,0.000,0.0118,0.2496
0.80,8.961,35.07,0.00,0.00,0.000,0.0110,0.2559
0.80,8.981,78.08,0.00,0.00,0.000,0.0106,0.2609
0.80,9.002,69.85,0.00,0.00,0.000,0.0106,0.2718
0.80,9.021,32.79,0.00,0.00,0.000,0.0087,0.2803
0.80,9.040,44.41,0.00,0.00,0.000,0.0079,0.2808
0.80,9.061,124.70,0.00,0.00,0.000,0.0090,0.2789
0.80,9.082,49.08,0.00,0.00,0.000,0.0096,0.2730
0.80,9.101,43.73,0.00,0.00,0.000,0.0099,0.2670
0.80,9.121,18.20,0.00,0.00,0.000,0.0081,0.2590
0.80,9.141,19.60,0.00,0.00,0.000,0.0063,0.2541
0.80,9.161,20.83,0.00,0.00,0.000,0.0045,0.2503
0.80,9.181,21.04,0.00,0.00,0.000,0.0029,0.2476
0.80,9.201,26.37,0.00,0.00,0.000,0.0023,0.2467
0.80,9.222,31.49,0.00,0.00,0.000,0.0033,0.2478
0.80,9.241,45.54,0.00,0.00,0.000,0.0048,0.2496
0.80,9.260,47.33,0.00,0.00,0.000,0.0055,0.2567
0.80,9.280,68.55,0.00,0.00,0.000,0.0064,0.2624
0.80,9.302,54.46,0.00,0.00,0.000,0.0105,0.2712
0.80,9.321,51.94,0.00,0.00,0.000,0.0145,0.2804
0.80,9.340,66.48,0.00,0.00,0.000,0.0129,0.2804
0.80,9.360,140.86,0.00,0.00,0.000,0.0101,0.2779
0.80,9.381,59.92,0.00,0.00,0.000,0.0095,0.2729
0.80,9.401,40.19,0.00,0.00,0.000,0.0086,0.2667
0.80,9.421,20.05,0.00,0.00,0.000,0.0082,0.2597
0.80,9.442,14.28,0.00,0.00,0.000,0.0078,0.2557
0.80,9.461,16.44,0.00,0.00,0.000,0.0077,0.2518
0.80,9.481,19.99,0.00,0.00,0.000,0.0079,0.2497
0.80,9.501,22.52,0.00,0.00,0.000,0.0082,0.2491
0.80,9.521,28.45,0.00,0.00,0.000,0.0085,0.2494
0.80,9.541,33.22,0.00,0.00,0.000,0.0081,0.2513
0.80,9.561,35.13,0.00,0.00,0.000,0.0074,0.2565
0.80,9.582,80.17,0.00,0.00,0.000,0.0079,0.2638
0.80,9.601,56.90,0.00,0.00,0.000,0.0085,0.2713
0.80,9.621,37.09,0.00,0.00,0.000,0.0068,0.2790
0.80,9.641,34.98,0.00,0.00,0.000,0.0049,0.2830
0.80,9.661,98.87,0.00,0.00,0.000,0.0072,0.2807
0.80,9.681,56.28,0.00,0.00,0.000,0.0104,0.2739
0.80,9.701,45.36,0.00,0.00,0.000,0.0091,0.2674
0.80,9.721,15.36,0.00,0.00,0.000,0.0072,0.2593
0.80,9.741,17.75,0.00,0.00,0.000,0.0060,0.2557
0.80,9.761,20.17,0.00,0.00,0.000,0.0031,0.2489
0.80,9.781,23.23,0.00,0.00,0.000,0.0018,0.2464
0.80,9.801,26.57,0.00,0.00,0.000,0.0016,0.2458
0.80,9.823,34.71,0.00,0.00,0.000,0.0024,0.2463
0.80,9.841,44.02,0.00,0.00,0.000,0.0046,0.2492
0.80,9.861,39.21,0.00,0.00,0.000,0.0055,0.2560
0.80,9.881,67.68,0.00,0.00,0.000,0.0067,0.2618
0.80,9.902,56.08,0.00,0.00,0.000,0.0107,0.2706
0.80,9.921,32.07,0.00,0.00,0.000,0.0147,0.2789
0.80,9.941,53.20,0.00,0.00,0.000,0.0136,0.2807
0.80,9.961,154.59,0.00,0.00,0.000,0.0106,0.2777
0.80,9.985,56.68,0.00,0.00,0.000,0.0098,0.2714
0.80,10.001,44.40,0.00,0.00,0.000,0.0097,0.2644
0.80,10.021,24.65,0.00,0.00,0.000,0.0103,0.2586
0.80,10.042,19.68,0.00,0.00,0.000,0.0104,0.2547
0.80,10.061,17.93,0.00,0.00,0.000,0.0098,0.2514
0.80,10.081,20.40,0.00,0.00,0.000,0.0097,0.2495
0.80,10.101,22.13,0.00,0.00,0.000,0.0098,0.2492
0.80,10.121,26.55,0.00,0.00,0.000,0.0102,0.2500
0.80,10.156,28.43,0.00,0.00,0.000,0.0102,0.2512
0.80,10.162,45.80,0.00,0.00,0.000,0.0099,0.2539
0.80,10.181,51.22,0.00,0.00,0.000,0.0096,0.2631
0.80,10.201,53.04,0.00,0.00,0.000,0.0094,0.2722
0.80,10.222,50.15,0.00,0.00,0.000,0.0079,0.2782
0.80,10.241,42.63,0.00,0.00,0.000,0.0061,0.2832
0.80,10.261,144.28,0.00,0.00,0.000,0.0077,0.2802
0.80,10.281,76.09,0.00,0.00,0.000,0.0112,0.2740
0.80,10.305,51.36,0.00,0.00,0.000,0.0118,0.2674
0.80,10.321,26.28,0.00,0.00,0.000,0.0104,0.2603
0.80,10.340,27.50,0.00,0.00,0.000,0.0077,0.2531
0.80,10.360,22.10,0.00,0.00,0.000,0.0050,0.2489
0.80,10.381,23.47,0.00,0.00,0.000,0.0036,0.2470
0.80,10.400,26.79,0.00,0.00,0.000,0.0036,0.2462
0.80,10.421,36.89,0.00,0.00,0.000,0.0054,0.2470
0.80,10.440,51.26,0.00,0.00,0.000,0.0081,0.2496
0.80,10.464,78.88,0.00,0.00,0.000,0.0093,0.2547
0.80,10.480,46.64,0.00,0.00,0.000,0.0105,0.2615
0.80,10.501,58.99,0.00,0.00,0.000,0.0142,0.2702
0.80,10.521,35.26,0.00,0.00,0.000,0.0191,0.2783
0.80,10.544,56.66,0.00,0.00,0.000,0.0178,0.2800
0.80,10.562,83.38,0.00,0.00,0.000,0.0132,0.2758
0.80,10.581,86.22,0.00,0.00,0.000,0.0101,0.2710
0.80,10.601,37.08,0.00,0.00,0.000,0.0102,0.2636
0.80,10.621,36.20,0.00,0.00,0.000,0.0107,0.2603
0.80,10.641,21.32,0.00,0.00,0.000,0.0120,0.2540
0.80,10.661,18.16,0.00,0.00,0.000,0.0120,0.2513
0.80,10.688,20.75,0.00,0.00,0.000,0.0128,0.2491
0.80,10.701,23.27,0.00,0.00,0.000,0.0131,0.2485
0.80,10.721,30.87,0.00,0.00,0.000,0.0132,0.2489
0.80,10.741,30.95,0.00,0.00,0.000,0.0128,0.2514
0.80,10.761,54.95,0.00,0.00,0.000,0.0127,0.2545
0.80,10.783,51.82,0.00,0.00,0.000,0.0137,0.2636
0.80,10.801,72.61,0.00,0.00,0.000,0.0143,0.2715
0.80,10.821,49.48,0.00,0.00,0.000,0.0131,0.2783
0.80,10.841,37.28,0.00,0.00,0.000,0.0111,0.2831
0.80,10.866,86.98,0.00,0.00,0.000,0.0100,0.2815
0.80,10.881,70.24,0.00,0.00,0.000,0.0122,0.2738
0.80,10.901,42.82,0.00,0.00,0.000,0.0140,0.2671
0.80,10.920,20.24,0.00,0.00,0.000,0.0132,0.2599
0.80,10.940,24.97,0.00,0.00,0.000,0.0109,0.2544
0.80,10.961,21.20,0.00,0.00,0.000,0.0077,0.2494
0.80,10.981,23.35,0.00,0.00,0.000,0.0049,0.2466
0.80,11.000,27.48,0.00,0.00,0.000,0.0041,0.2460
0.80,11.021,37.24,0.00,0.00,0.000,0.0059,0.2472
0.80,11.041,51.42,0.00,0.00,0.000,0.0077,0.2492
0.80,11.061,48.33,0.00,0.00,0.000,0.0083,0.2521
0.80,11.083,67.20,0.00,0.00,0.000,0.0099,0.2612
0.80,11.100,47.88,0.00,0.00,0.000,0.0122,0.2709
0.80,11.121,36.06,0.00,0.00,0.000,0.0155,0.2773
0.80,11.141,39.40,0.00,0.00,0.000,0.0168,0.2805
0.80,11.161,182.41,0.00,0.00,0.000,0.0139,0.2781
0.80,11.181,132.89,0.00,0.00,0.000,0.0106,0.2693
0.80,11.201,68.98,0.00,0.00,0.000,0.0103,0.2648
0.80,11.221,33.86,0.00,0.00,0.000,0.0117,0.2576
0.80,11.241,18.09,0.00,0.00,0.000,0.0133,0.2531
0.80,11.261,18.92,0.00,0.00,0.000,0.0134,0.2498
0.80,11.281,20.66,0.00,0.00,0.000,0.0126,0.2487
0.80,11.301,23.62,0.00,0.00,0.000,0.0118,0.2480
0.80,11.321,26.49,0.00,0.00,0.000,0.0121,0.2491
0.80,11.341,34.31,0.00,0.00,0.000,0.0126,0.2506
0.80,11.363,36.66,0.00,0.00,0.000,0.0126,0.2559
0.80,11.381,55.97,0.00,0.00,0.000,0.0124,0.2621
0.80,11.401,68.96,0.00,0.00,0.000,0.0122,0.2704
0.80,11.421,37.01,0.00,0.00,0.000,0.0107,0.2797
0.80,11.441,46.70,0.00,0.00,0.000,0.0083,0.2818
0.80,11.461,139.72,0.00,0.00,0.000,0.0080,0.2793
0.80,11.483,56.02,0.00,0.00,0.000,0.0101,0.2744
0.80,11.501,71.21,0.00,0.00,0.000,0.0119,0.2682
0.80,11.520,16.85,0.00,0.00,0.000,0.0103,0.2601
0.80,11.540,11.92,0.00,0.00,0.000,0.0080,0.2546
0.80,11.560,24.44,0.00,0.00,0.000,0.0051,0.2488
0.80,11.580,23.35,0.00,0.00,0.000,0.0025,0.2460
0.80,11.600,27.28,0.00,0.00,0.000,0.0019,0.2452
0.80,11.621,34.62,0.00,0.00,0.000,0.0032,0.2455
0.80,11.640,49.25,0.00,0.00,0.000,0.0059,0.2480
0.80,11.660,60.46,0.00,0.00,0.000,0.0073,0.2536
0.80,11.681,68.15,0.00,0.00,0.000,0.0085,0.2614
0.80,11.701,54.03,0.00,0.00,0.000,0.0105,0.2694
0.80,11.721,37.09,0.00,0.00,0.000,0.0159,0.2787
0.80,11.741,57.59,0.00,0.00,0.000,0.0157,0.2802
0.80,11.761,156.82,0.00,0.00,0.000,0.0130,0.2771
0.80,11.781,58.65,0.00,0.00,0.000,0.0111,0.2706
0.80,11.801,46.95,0.00,0.00,0.000,0.0116,0.2640
0.80,11.827,23.45,0.00,0.00,0.000,0.0123,0.2582
0.80,11.841,22.18,0.00,0.00,0.000,0.0122,0.2540
0.80,11.861,19.24,0.00,0.00,0.000,0.0119,0.2509
0.80,11.881,20.82,0.00,0.00,0.000,0.0119,0.2494
0.80,11.901,22.71,0.00,0.00,0.000,0.0116,0.2486
0.80,11.921,27.35,0.00,0.00,0.000,0.0119,0.2489
0.80,11.941,30.20,0.00,0.00,0.000,0.0121,0.2518
0.80,11.962,53.91,0.00,0.00,0.000,0.0119,0.2546
0.80,11.981,79.86,0.00,0.00,0.000,0.0119,0.2579
