rollout,segment,t,vx_cmd,vy_cmd,wz_cmd,vx_med,vy_med,wz_med,tilt_rad,height,power_W,tau_max
1,1,5.144,0.3,0.0,0.0,0.1362,0.0019,0.0521,0.0045,0.2739,31.67,13.85
1,1,5.164,0.3,0.0,0.0,0.1288,0.0003,0.0498,0.0022,0.2695,13.84,13.43
1,1,5.189,0.3,0.0,0.0,0.1619,0.0008,0.0175,0.0050,0.2654,14.88,13.31
1,1,5.206,0.3,0.0,0.0,0.1252,0.0024,0.0109,0.0055,0.2633,6.94,13.44
1,1,5.228,0.3,0.0,0.0,0.1188,0.0009,0.0066,0.0053,0.2595,2.85,13.76
1,1,5.244,0.3,0.0,0.0,0.2062,-0.0032,0.0075,0.0052,0.2586,4.09,13.68
1,1,5.265,0.3,0.0,0.0,0.1081,-0.0024,0.0028,0.0053,0.2573,3.74,13.11
1,1,5.289,0.3,0.0,0.0,0.1253,-0.0033,0.0011,0.0059,0.2571,3.74,12.81
1,1,5.307,0.3,0.0,0.0,0.2174,-0.0065,-0.0001,0.0070,0.2571,3.77,12.79
1,1,5.324,0.3,0.0,0.0,0.1281,-0.0052,-0.0010,0.0076,0.2573,4.88,12.63
1,1,5.342,0.3,0.0,0.0,0.1341,-0.0069,-0.0119,0.0076,0.2604,11.94,12.20
1,1,5.364,0.3,0.0,0.0,0.1809,-0.0113,0.0030,0.0054,0.2651,19.63,12.07
1,1,5.382,0.3,0.0,0.0,0.0920,-0.0063,0.0231,0.0040,0.2686,18.93,10.00
1,1,5.404,0.3,0.0,0.0,0.1371,-0.0087,0.0552,0.0029,0.2723,19.00,10.14
1,1,5.427,0.3,0.0,0.0,0.1496,-0.0048,0.0448,0.0031,0.2737,12.72,10.52
1,1,5.448,0.3,0.0,0.0,0.1702,0.0015,-0.0311,0.0043,0.2709,27.42,14.86
1,1,5.464,0.3,0.0,0.0,0.1755,0.0065,-0.0361,0.0050,0.2686,12.21,15.13
1,1,5.484,0.3,0.0,0.0,0.1298,0.0059,-0.0291,0.0061,0.2667,9.50,13.87
1,1,5.506,0.3,0.0,0.0,0.1262,0.0046,-0.0192,0.0073,0.2643,8.84,13.83
1,1,5.526,0.3,0.0,0.0,0.1028,0.0042,-0.0118,0.0088,0.2622,7.79,13.81
1,1,5.543,0.3,0.0,0.0,0.2028,0.0138,-0.0049,0.0099,0.2610,8.67,13.74
1,1,5.563,0.3,0.0,0.0,0.1841,0.0188,0.0004,0.0097,0.2595,6.59,13.55
1,1,5.587,0.3,0.0,0.0,0.1448,0.0178,0.0056,0.0089,0.2590,6.83,12.79
1,1,5.604,0.3,0.0,0.0,0.1318,0.0158,0.0105,0.0084,0.2587,7.15,12.64
1,1,5.622,0.3,0.0,0.0,0.1318,0.0144,0.0265,0.0081,0.2594,9.87,11.80
1,1,5.642,0.3,0.0,0.0,0.2387,0.0204,0.0309,0.0081,0.2614,16.15,11.82
1,1,5.662,0.3,0.0,0.0,0.1579,0.0101,0.0266,0.0073,0.2671,14.04,10.99
1,1,5.683,0.3,0.0,0.0,0.2093,0.0098,0.0048,0.0068,0.2711,15.81,9.88
1,1,5.703,0.3,0.0,0.0,0.2113,0.0087,-0.0084,0.0066,0.2760,6.03,6.66
1,1,5.723,0.3,0.0,0.0,0.1639,0.0045,0.0099,0.0063,0.2756,13.76,12.15
1,1,5.742,0.3,0.0,0.0,0.2274,0.0034,0.0611,0.0061,0.2736,32.21,13.20
1,1,5.762,0.3,0.0,0.0,0.1484,0.0028,0.0502,0.0078,0.2694,19.24,12.91
1,1,5.787,0.3,0.0,0.0,0.1855,0.0071,0.0140,0.0100,0.2650,9.83,13.04
1,1,5.803,0.3,0.0,0.0,0.1751,0.0070,-0.0012,0.0099,0.2611,7.89,13.41
1,1,5.823,0.3,0.0,0.0,0.1311,0.0037,-0.0003,0.0094,0.2594,4.39,13.32
1,1,5.842,0.3,0.0,0.0,0.1891,0.0020,0.0045,0.0088,0.2576,4.67,12.90
1,1,5.861,0.3,0.0,0.0,0.1351,0.0008,0.0017,0.0088,0.2570,4.56,12.54
1,1,5.884,0.3,0.0,0.0,0.1773,-0.0002,-0.0003,0.0091,0.2570,4.58,12.33
1,1,5.903,0.3,0.0,0.0,0.1711,-0.0003,-0.0043,0.0095,0.2576,5.77,12.02
1,1,5.921,0.3,0.0,0.0,0.1356,-0.0003,-0.0123,0.0091,0.2609,6.72,11.68
1,1,5.941,0.3,0.0,0.0,0.1880,0.0012,-0.0027,0.0085,0.2624,11.95,11.79
1,1,5.961,0.3,0.0,0.0,0.1823,0.0011,0.0103,0.0071,0.2670,19.31,10.96
1,1,5.983,0.3,0.0,0.0,0.1910,0.0012,0.0434,0.0052,0.2731,11.24,9.32
1,1,6.007,0.3,0.0,0.0,0.1422,0.0004,0.0556,0.0035,0.2750,10.19,6.80
1,1,6.024,0.3,0.0,0.0,0.1161,0.0027,0.0370,0.0032,0.2747,11.36,8.05
1,1,6.042,0.3,0.0,0.0,0.2031,0.0060,-0.0203,0.0038,0.2723,26.84,14.67
1,1,6.062,0.3,0.0,0.0,0.1758,0.0036,-0.0244,0.0069,0.2683,8.55,13.69
1,1,6.082,0.3,0.0,0.0,0.1214,0.0036,-0.0241,0.0087,0.2658,4.16,13.87
1,1,6.106,0.3,0.0,0.0,0.1611,0.0079,-0.0182,0.0102,0.2638,5.90,13.84
1,1,6.124,0.3,0.0,0.0,0.1684,0.0153,-0.0082,0.0103,0.2621,5.52,13.66
1,1,6.144,0.3,0.0,0.0,0.0439,0.0048,0.0008,0.0097,0.2611,5.56,13.52
1,1,6.164,0.3,0.0,0.0,0.1793,0.0211,0.0066,0.0086,0.2602,5.72,13.00
1,1,6.186,0.3,0.0,0.0,0.1252,0.0146,0.0075,0.0084,0.2596,6.00,12.67
1,1,6.204,0.3,0.0,0.0,0.2041,0.0221,0.0083,0.0091,0.2594,6.82,12.39
1,1,6.226,0.3,0.0,0.0,0.1211,0.0127,0.0169,0.0097,0.2595,6.40,12.14
1,1,6.243,0.3,0.0,0.0,0.1671,0.0178,0.0224,0.0091,0.2613,10.77,11.66
1,1,6.264,0.3,0.0,0.0,0.1935,0.0164,0.0235,0.0085,0.2632,31.96,11.17
1,1,6.284,0.3,0.0,0.0,0.2138,0.0124,-0.0009,0.0069,0.2725,10.36,9.45
1,1,6.305,0.3,0.0,0.0,0.1533,0.0057,-0.0012,0.0070,0.2751,13.14,6.32
1,1,6.328,0.3,0.0,0.0,0.0992,0.0026,0.0249,0.0066,0.2748,11.64,11.55
1,1,6.342,0.3,0.0,0.0,0.2194,0.0075,0.0403,0.0051,0.2738,17.61,13.27
1,1,6.363,0.3,0.0,0.0,0.1555,0.0045,0.0441,0.0047,0.2701,16.71,13.41
1,1,6.383,0.3,0.0,0.0,0.0954,0.0013,0.0273,0.0060,0.2672,21.51,13.33
1,1,6.408,0.3,0.0,0.0,0.1865,0.0021,0.0095,0.0085,0.2617,10.02,13.34
1,1,6.424,0.3,0.0,0.0,0.1574,0.0004,0.0072,0.0084,0.2595,11.88,13.42
1,1,6.444,0.3,0.0,0.0,0.1876,0.0000,0.0076,0.0079,0.2584,3.76,13.15
1,1,6.464,0.3,0.0,0.0,0.1203,-0.0013,0.0096,0.0073,0.2568,3.77,12.95
1,1,6.484,0.3,0.0,0.0,0.1819,-0.0021,0.0063,0.0075,0.2567,3.92,12.69
1,1,6.506,0.3,0.0,0.0,0.0656,-0.0010,0.0046,0.0080,0.2568,3.89,12.67
1,1,6.524,0.3,0.0,0.0,0.1883,-0.0053,-0.0018,0.0086,0.2574,8.44,12.43
1,1,6.542,0.3,0.0,0.0,0.1867,-0.0071,-0.0071,0.0079,0.2609,11.02,12.05
1,1,6.562,0.3,0.0,0.0,0.1443,-0.0065,0.0032,0.0064,0.2647,20.89,11.74
1,1,6.588,0.3,0.0,0.0,0.1625,-0.0087,0.0415,0.0050,0.2712,10.63,9.93
1,1,6.604,0.3,0.0,0.0,0.1754,-0.0090,0.0554,0.0061,0.2738,7.13,7.02
1,1,6.624,0.3,0.0,0.0,0.0914,-0.0011,0.0218,0.0064,0.2736,6.42,11.05
1,1,6.646,0.3,0.0,0.0,0.2228,0.0064,-0.0337,0.0058,0.2720,26.57,14.83
1,1,6.662,0.3,0.0,0.0,0.1235,0.0046,-0.0389,0.0069,0.2678,11.05,14.42
1,1,6.682,0.3,0.0,0.0,0.1291,0.0055,-0.0336,0.0078,0.2664,9.24,13.88
1,1,6.708,0.3,0.0,0.0,0.1713,0.0064,-0.0208,0.0110,0.2622,11.93,14.18
1,1,6.725,0.3,0.0,0.0,0.1531,0.0097,-0.0140,0.0117,0.2615,6.42,14.06
1,1,6.747,0.3,0.0,0.0,0.1185,0.0110,-0.0069,0.0124,0.2603,5.86,13.98
1,1,6.764,0.3,0.0,0.0,0.2339,0.0282,0.0011,0.0117,0.2593,6.33,13.37
1,1,6.785,0.3,0.0,0.0,0.1401,0.0176,0.0061,0.0109,0.2585,6.11,12.81
1,1,6.807,0.3,0.0,0.0,0.1385,0.0160,0.0076,0.0109,0.2584,6.99,12.35
1,1,6.824,0.3,0.0,0.0,0.1226,0.0126,0.0154,0.0115,0.2585,6.79,12.26
1,1,6.843,0.3,0.0,0.0,0.2041,0.0187,0.0281,0.0118,0.2606,29.60,11.83
1,1,6.863,0.3,0.0,0.0,0.2186,0.0167,0.0206,0.0111,0.2654,14.66,11.26
1,1,6.884,0.3,0.0,0.0,0.1611,0.0085,0.0125,0.0102,0.2698,22.59,9.48
1,1,6.904,0.3,0.0,0.0,0.2172,0.0110,-0.0146,0.0094,0.2749,10.60,6.42
1,1,6.928,0.3,0.0,0.0,0.1217,0.0051,0.0115,0.0090,0.2748,8.09,11.28
1,1,6.943,0.3,0.0,0.0,0.2573,0.0139,0.0482,0.0079,0.2739,16.33,12.76
1,1,6.963,0.3,0.0,0.0,0.1336,0.0081,0.0427,0.0078,0.2690,10.18,12.98
1,1,6.988,0.3,0.0,0.0,0.1920,0.0109,0.0166,0.0093,0.2657,10.35,13.07
1,1,7.004,0.3,0.0,0.0,0.1485,0.0078,0.0025,0.0101,0.2624,4.51,13.27
1,1,7.023,0.3,0.0,0.0,0.1828,0.0078,-0.0010,0.0101,0.2600,2.78,13.27
1,1,7.044,0.3,0.0,0.0,0.1314,0.0044,0.0026,0.0095,0.2586,4.63,13.25
1,1,7.063,0.3,0.0,0.0,0.1491,0.0046,0.0039,0.0088,0.2570,4.24,12.72
1,1,7.089,0.3,0.0,0.0,0.1403,0.0039,0.0018,0.0088,0.2570,4.69,12.43
1,1,7.109,0.3,0.0,0.0,0.1330,0.0032,0.0010,0.0090,0.2571,5.00,12.22
1,1,7.124,0.3,0.0,0.0,0.1934,0.0035,-0.0062,0.0095,0.2587,5.52,11.88
1,1,7.142,0.3,0.0,0.0,0.1963,0.0032,-0.0114,0.0092,0.2609,18.46,11.77
1,1,7.164,0.3,0.0,0.0,0.1550,0.0031,0.0064,0.0076,0.2660,19.30,11.19
1,1,7.184,0.3,0.0,0.0,0.1928,0.0030,0.0173,0.0065,0.2691,16.25,9.65
1,1,7.207,0.3,0.0,0.0,0.1282,0.0019,0.0762,0.0047,0.2744,7.38,6.74
1,1,7.226,0.3,0.0,0.0,0.1068,0.0047,0.0386,0.0034,0.2742,8.24,6.96
1,1,7.244,0.3,0.0,0.0,0.2025,0.0117,-0.0115,0.0028,0.2732,20.29,14.55
1,1,7.262,0.3,0.0,0.0,0.1817,0.0073,-0.0306,0.0054,0.2687,18.44,14.34
1,1,7.286,0.3,0.0,0.0,0.0952,0.0043,-0.0228,0.0081,0.2669,8.96,13.65
1,1,7.305,0.3,0.0,0.0,0.1764,0.0109,-0.0255,0.0104,0.2645,5.47,14.30
1,1,7.324,0.3,0.0,0.0,0.1173,0.0123,-0.0087,0.0107,0.2625,6.07,13.68
1,1,7.346,0.3,0.0,0.0,0.1105,0.0135,-0.0011,0.0098,0.2615,7.41,13.58
1,1,7.362,0.3,0.0,0.0,0.2365,0.0317,0.0070,0.0082,0.2598,5.88,13.28
1,1,7.385,0.3,0.0,0.0,0.1381,0.0193,0.0101,0.0070,0.2592,6.64,12.82
1,1,7.406,0.3,0.0,0.0,0.1341,0.0183,0.0114,0.0069,0.2589,6.89,12.77
1,1,7.428,0.3,0.0,0.0,0.1396,0.0186,0.0214,0.0074,0.2592,10.15,11.95
1,1,7.444,0.3,0.0,0.0,0.1413,0.0188,0.0257,0.0072,0.2604,10.46,11.86
1,1,7.463,0.3,0.0,0.0,0.1740,0.0210,0.0268,0.0061,0.2642,25.52,11.25
1,1,7.490,0.3,0.0,0.0,0.1679,0.0157,0.0089,0.0046,0.2711,10.14,9.91
1,1,7.509,0.3,0.0,0.0,0.2033,0.0124,0.0043,0.0052,0.2750,12.42,6.59
1,1,7.527,0.3,0.0,0.0,0.0668,0.0033,-0.0035,0.0057,0.2753,6.14,8.25
1,1,7.544,0.3,0.0,0.0,0.2649,0.0080,0.0403,0.0044,0.2745,13.51,13.41
1,1,7.563,0.3,0.0,0.0,0.1107,0.0028,0.0529,0.0041,0.2710,22.71,13.17
1,1,7.582,0.3,0.0,0.0,0.1444,0.0037,0.0362,0.0057,0.2679,19.38,13.16
1,1,7.606,0.3,0.0,0.0,0.1681,0.0052,0.0076,0.0077,0.2641,11.72,13.34
1,1,7.624,0.3,0.0,0.0,0.1262,0.0046,0.0048,0.0074,0.2603,4.92,13.66
1,1,7.644,0.3,0.0,0.0,0.0756,0.0015,0.0050,0.0073,0.2598,4.14,13.66
1,1,7.663,0.3,0.0,0.0,0.1792,0.0008,0.0073,0.0068,0.2583,3.17,13.19
1,1,7.688,0.3,0.0,0.0,0.1542,0.0003,0.0028,0.0068,0.2576,3.59,12.86
1,1,7.704,0.3,0.0,0.0,0.1639,-0.0005,-0.0007,0.0070,0.2577,4.04,12.86
1,1,7.727,0.3,0.0,0.0,0.1208,-0.0012,-0.0038,0.0075,0.2581,4.40,12.67
1,1,7.743,0.3,0.0,0.0,0.1397,-0.0033,-0.0065,0.0074,0.2604,9.44,12.37
1,1,7.765,0.3,0.0,0.0,0.1493,-0.0058,-0.0070,0.0068,0.2624,6.04,12.38
1,1,7.788,0.3,0.0,0.0,0.1107,-0.0058,0.0327,0.0041,0.2702,10.25,10.27
1,1,7.809,0.3,0.0,0.0,0.1821,-0.0102,0.0651,0.0039,0.2729,11.75,7.06
1,1,7.829,0.3,0.0,0.0,0.0000,0.0000,0.0413,0.0046,0.2737,8.71,7.55
1,1,7.844,0.3,0.0,0.0,0.2213,-0.0003,0.0276,0.0048,0.2733,15.70,11.30
1,1,7.863,0.3,0.0,0.0,0.1779,0.0071,-0.0444,0.0043,0.2689,22.24,16.46
1,1,7.882,0.3,0.0,0.0,0.1325,0.0098,-0.0402,0.0051,0.2662,9.21,13.82
1,1,7.906,0.3,0.0,0.0,0.1619,0.0098,-0.0326,0.0083,0.2631,8.83,13.89
1,1,7.925,0.3,0.0,0.0,0.1354,0.0079,-0.0204,0.0106,0.2616,7.80,13.92
1,1,7.944,0.3,0.0,0.0,0.0877,0.0068,-0.0159,0.0115,0.2608,8.44,13.86
1,1,7.963,0.3,0.0,0.0,0.1130,0.0114,-0.0032,0.0114,0.2591,6.90,14.04
1,1,7.985,0.3,0.0,0.0,0.1935,0.0248,0.0058,0.0103,0.2586,7.34,13.33
1,1,8.008,0.3,0.0,0.0,0.1222,0.0163,0.0114,0.0092,0.2581,7.25,12.73
1,1,8.028,0.3,0.0,0.0,0.1850,0.0222,0.0238,0.0086,0.2584,9.83,12.02
1,1,8.043,0.3,0.0,0.0,0.1871,0.0192,0.0279,0.0085,0.2595,10.46,11.96
1,1,8.064,0.3,0.0,0.0,0.1487,0.0123,0.0320,0.0086,0.2617,33.54,11.30
1,1,8.087,0.3,0.0,0.0,0.0618,0.0044,0.0286,0.0083,0.2656,34.27,9.20
1,1,8.105,0.3,0.0,0.0,0.2143,0.0134,-0.0132,0.0077,0.2732,11.91,6.69
1,1,8.124,0.3,0.0,0.0,0.1746,0.0066,-0.0067,0.0081,0.2744,7.79,10.72
1,1,8.144,0.3,0.0,0.0,0.1684,0.0059,0.0130,0.0078,0.2737,12.93,12.20
1,1,8.163,0.3,0.0,0.0,0.1488,0.0066,0.0471,0.0080,0.2713,40.04,13.26
1,1,8.189,0.3,0.0,0.0,0.1599,0.0085,0.0258,0.0110,0.2648,13.40,13.63
1,1,8.207,0.3,0.0,0.0,0.1223,0.0083,0.0167,0.0117,0.2617,6.60,13.48
1,1,8.226,0.3,0.0,0.0,0.1790,0.0110,0.0103,0.0111,0.2586,3.00,13.55
1,1,8.243,0.3,0.0,0.0,0.0916,0.0046,0.0111,0.0107,0.2576,3.73,13.33
1,1,8.263,0.3,0.0,0.0,0.1480,0.0072,0.0093,0.0098,0.2562,4.59,13.04
1,1,8.291,0.3,0.0,0.0,0.1464,0.0064,0.0055,0.0095,0.2560,5.22,12.76
1,1,8.307,0.3,0.0,0.0,0.1732,0.0072,0.0041,0.0097,0.2561,5.85,12.72
1,1,8.328,0.3,0.0,0.0,0.1282,0.0035,-0.0064,0.0101,0.2570,17.09,12.52
1,1,8.344,0.3,0.0,0.0,0.1750,0.0026,-0.0059,0.0095,0.2600,16.38,12.41
1,1,8.364,0.3,0.0,0.0,0.1405,-0.0011,-0.0031,0.0073,0.2637,35.50,12.03
1,1,8.385,0.3,0.0,0.0,0.1374,-0.0028,0.0373,0.0055,0.2695,19.59,9.70
1,1,8.406,0.3,0.0,0.0,0.2046,-0.0019,0.0815,0.0048,0.2727,11.38,7.18
1,1,8.424,0.3,0.0,0.0,0.1280,0.0025,0.0387,0.0042,0.2727,6.30,10.03
1,1,8.448,0.3,0.0,0.0,0.1851,0.0105,-0.0365,0.0040,0.2700,19.41,14.41
1,1,8.464,0.3,0.0,0.0,0.1370,0.0094,-0.0459,0.0054,0.2673,7.04,14.22
1,1,8.489,0.3,0.0,0.0,0.1108,0.0083,-0.0419,0.0067,0.2658,13.07,13.73
1,1,8.505,0.3,0.0,0.0,0.1416,0.0095,-0.0312,0.0084,0.2627,9.73,14.00
1,1,8.525,0.3,0.0,0.0,0.1302,0.0111,-0.0181,0.0095,0.2614,7.72,13.86
1,1,8.544,0.3,0.0,0.0,0.1842,0.0212,-0.0119,0.0095,0.2602,6.64,13.85
1,1,8.567,0.3,0.0,0.0,0.1307,0.0171,-0.0058,0.0092,0.2592,7.06,13.45
1,1,8.588,0.3,0.0,0.0,0.1961,0.0265,0.0017,0.0088,0.2583,7.09,13.08
1,1,8.606,0.3,0.0,0.0,0.1219,0.0164,0.0065,0.0088,0.2579,7.59,12.89
1,1,8.624,0.3,0.0,0.0,0.1829,0.0241,0.0140,0.0088,0.2579,7.06,12.46
1,1,8.643,0.3,0.0,0.0,0.1945,0.0244,0.0273,0.0081,0.2600,23.98,11.95
1,1,8.666,0.3,0.0,0.0,0.1646,0.0162,0.0259,0.0072,0.2646,12.42,11.60
1,1,8.687,0.3,0.0,0.0,0.1023,0.0081,0.0167,0.0065,0.2680,31.61,9.93
1,1,8.707,0.3,0.0,0.0,0.1589,0.0107,-0.0373,0.0061,0.2747,17.17,7.06
1,1,8.724,0.3,0.0,0.0,0.2185,0.0113,-0.0142,0.0062,0.2751,6.73,7.36
1,1,8.750,0.3,0.0,0.0,0.1660,0.0061,0.0491,0.0045,0.2726,23.20,13.34
1,1,8.762,0.3,0.0,0.0,0.2085,0.0013,0.0464,0.0052,0.2696,11.05,13.43
1,1,8.786,0.3,0.0,0.0,0.1369,0.0006,0.0301,0.0080,0.2651,13.32,12.99
1,1,8.807,0.3,0.0,0.0,0.1243,0.0017,0.0093,0.0089,0.2623,4.02,13.11
1,1,8.825,0.3,0.0,0.0,0.1950,0.0007,0.0068,0.0090,0.2604,7.66,13.18
1,1,8.842,0.3,0.0,0.0,0.1255,0.0002,0.0044,0.0084,0.2580,4.12,13.07
1,1,8.862,0.3,0.0,0.0,0.1703,-0.0010,0.0036,0.0081,0.2574,4.24,12.92
1,1,8.887,0.3,0.0,0.0,0.1295,-0.0024,0.0017,0.0083,0.2570,4.29,12.68
1,1,8.906,0.3,0.0,0.0,0.1251,-0.0040,0.0001,0.0085,0.2572,4.43,12.63
1,1,8.925,0.3,0.0,0.0,0.0900,-0.0035,-0.0063,0.0086,0.2580,10.59,11.90
1,1,8.942,0.3,0.0,0.0,0.1048,-0.0037,-0.0149,0.0079,0.2610,11.12,11.70
1,1,8.961,0.3,0.0,0.0,0.2244,-0.0058,-0.0027,0.0067,0.2649,18.93,11.39
1,1,8.989,0.3,0.0,0.0,0.1318,-0.0053,0.0422,0.0046,0.2716,13.87,10.17
1,2,9.022,0.6,0.0,0.0,0.1260,-0.0056,0.0315,0.0052,0.2741,7.30,6.72
1,2,9.028,0.6,0.0,0.0,0.2565,-0.0030,0.0315,0.0052,0.2741,7.30,6.72
1,2,9.045,0.6,0.0,0.0,0.1579,-0.0024,-0.0081,0.0056,0.2731,41.60,16.69
1,2,9.064,0.6,0.0,0.0,0.1247,-0.0039,0.0099,0.0090,0.2683,20.57,16.57
1,2,9.087,0.6,0.0,0.0,0.2029,0.0104,0.0222,0.0094,0.2655,18.09,16.84
1,2,9.110,0.6,0.0,0.0,0.1729,0.0164,0.0083,0.0122,0.2605,19.40,17.08
1,2,9.126,0.6,0.0,0.0,0.1650,0.0236,0.0056,0.0139,0.2585,18.15,17.10
1,2,9.143,0.6,0.0,0.0,0.2430,0.0415,-0.0109,0.0177,0.2559,17.68,16.99
1,2,9.163,0.6,0.0,0.0,0.0701,0.0145,-0.0125,0.0181,0.2551,15.65,16.95
1,2,9.187,0.6,0.0,0.0,0.3221,0.0809,-0.0064,0.0155,0.2526,13.85,15.80
1,2,9.205,0.6,0.0,0.0,0.3253,0.0898,0.0130,0.0115,0.2516,12.69,14.09
1,2,9.227,0.6,0.0,0.0,0.1418,0.0390,0.0279,0.0102,0.2515,13.81,13.91
1,2,9.242,0.6,0.0,0.0,0.4671,0.1186,0.0565,0.0103,0.2547,34.28,11.43
1,2,9.263,0.6,0.0,0.0,0.2978,0.0656,0.0599,0.0121,0.2596,26.30,11.83
1,2,9.282,0.6,0.0,0.0,0.2679,0.0575,0.0541,0.0147,0.2651,38.51,11.07
1,2,9.306,0.6,0.0,0.0,0.4878,0.1104,0.0048,0.0209,0.2748,18.00,9.08
1,2,9.326,0.6,0.0,0.0,0.2368,0.0444,0.0233,0.0215,0.2766,25.70,14.50
1,2,9.349,0.6,0.0,0.0,0.4577,0.0491,0.0699,0.0143,0.2749,72.56,17.84
1,2,9.365,0.6,0.0,0.0,0.3015,0.0165,0.0802,0.0087,0.2710,48.75,17.15
1,2,9.389,0.6,0.0,0.0,0.2991,0.0182,0.0590,0.0035,0.2643,29.33,15.58
1,2,9.404,0.6,0.0,0.0,0.3984,0.0327,0.0509,0.0012,0.2602,15.28,15.45
1,2,9.425,0.6,0.0,0.0,0.4061,0.0311,0.0503,0.0017,0.2573,11.19,15.66
1,2,9.444,0.6,0.0,0.0,0.4512,0.0244,0.0443,0.0039,0.2539,11.47,14.97
1,2,9.464,0.6,0.0,0.0,0.3445,0.0142,0.0386,0.0051,0.2528,13.83,14.22
1,2,9.491,0.6,0.0,0.0,0.3455,0.0136,0.0187,0.0079,0.2522,14.50,13.09
1,2,9.505,0.6,0.0,0.0,0.4584,0.0192,0.0090,0.0097,0.2522,14.70,12.74
1,2,9.527,0.6,0.0,0.0,0.1561,0.0070,0.0007,0.0106,0.2525,16.52,12.23
1,2,9.544,0.6,0.0,0.0,0.4117,0.0229,-0.0087,0.0124,0.2556,18.50,11.93
1,2,9.563,0.6,0.0,0.0,0.4985,0.0284,0.0000,0.0121,0.2610,60.17,11.67
1,2,9.589,0.6,0.0,0.0,0.3793,0.0189,0.0344,0.0107,0.2686,42.59,10.38
1,2,9.608,0.6,0.0,0.0,0.2397,0.0148,0.0727,0.0117,0.2741,26.00,7.24
1,2,9.626,0.6,0.0,0.0,0.3849,0.0273,0.0926,0.0128,0.2770,22.41,4.11
1,2,9.647,0.6,0.0,0.0,0.4842,0.0165,0.0889,0.0126,0.2780,17.79,9.20
1,2,9.665,0.6,0.0,0.0,0.3336,-0.0038,0.0152,0.0087,0.2728,56.84,14.72
1,2,9.687,0.6,0.0,0.0,0.3716,-0.0010,-0.0248,0.0104,0.2680,42.95,15.10
1,2,9.708,0.6,0.0,0.0,0.3297,0.0055,-0.1099,0.0192,0.2632,51.42,16.86
1,2,9.724,0.6,0.0,0.0,0.4021,0.0177,-0.1034,0.0232,0.2607,44.26,16.58
1,2,9.742,0.6,0.0,0.0,0.4615,0.0297,-0.0529,0.0296,0.2581,42.65,14.97
1,2,9.765,0.6,0.0,0.0,0.4642,0.0275,0.0068,0.0364,0.2567,40.49,14.97
1,2,9.785,0.6,0.0,0.0,0.2522,0.0122,0.0068,0.0364,0.2567,40.49,14.97
1,2,9.807,0.6,0.0,0.0,0.2492,0.0110,0.0796,0.0499,0.2570,41.39,14.01
1,2,9.822,0.6,0.0,0.0,0.3318,0.0172,0.1093,0.0533,0.2572,49.23,13.62
1,2,9.842,0.6,0.0,0.0,0.3857,0.0232,0.1905,0.0584,0.2605,47.94,11.82
1,2,9.864,0.6,0.0,0.0,0.5104,0.0315,0.2467,0.0629,0.2651,48.84,10.70
1,2,9.887,0.6,0.0,0.0,0.2797,0.0137,0.2724,0.0680,0.2699,38.43,8.68
1,2,9.905,0.6,0.0,0.0,0.3615,0.0239,0.2073,0.0731,0.2736,25.45,8.41
1,2,9.924,0.6,0.0,0.0,0.3211,0.0493,0.1472,0.0745,0.2748,40.59,13.02
1,2,9.941,0.6,0.0,0.0,0.4204,0.1111,0.1151,0.0738,0.2718,53.62,16.66
1,2,9.965,0.6,0.0,0.0,0.0916,0.0314,0.1038,0.0735,0.2707,97.82,16.57
1,2,9.986,0.6,0.0,0.0,0.3886,0.1518,0.1503,0.0783,0.2563,147.26,17.29
1,2,10.008,0.6,0.0,0.0,0.1729,0.0723,0.1903,0.0833,0.2542,48.50,11.09
1,2,10.030,0.6,0.0,0.0,0.1442,0.0713,0.1431,0.0827,0.2510,57.68,12.56
1,2,10.048,0.6,0.0,0.0,0.2037,0.1258,0.0414,0.0728,0.2475,41.00,12.87
1,2,10.064,0.6,0.0,0.0,0.2654,0.1954,-0.0509,0.0579,0.2470,26.11,12.74
1,2,10.089,0.6,0.0,0.0,0.1386,0.0976,-0.0364,0.0420,0.2456,29.04,10.20
1,2,10.106,0.6,0.0,0.0,0.2631,0.1407,-0.0000,0.0436,0.2474,36.41,9.43
1,2,10.124,0.6,0.0,0.0,0.1696,0.0740,0.0009,0.0512,0.2525,25.97,11.65
1,2,10.142,0.6,0.0,0.0,0.1274,0.0569,-0.0085,0.0556,0.2564,37.00,11.17
1,2,10.162,0.6,0.0,0.0,0.3107,0.1899,-0.0492,0.0512,0.2616,49.92,12.75
1,2,10.187,0.6,0.0,0.0,0.1746,0.1384,-0.0578,0.0337,0.2711,58.73,8.48
1,2,10.211,0.6,0.0,0.0,0.2023,0.1313,0.0409,0.0277,0.2767,26.74,10.86
1,2,10.224,0.6,0.0,0.0,0.2973,0.1347,0.0623,0.0266,0.2773,20.29,9.64
1,2,10.243,0.6,0.0,0.0,0.2249,0.0822,0.0723,0.0230,0.2774,44.07,12.98
1,2,10.265,0.6,0.0,0.0,0.1528,0.0452,0.0472,0.0294,0.2745,99.68,14.47
1,2,10.286,0.6,0.0,0.0,0.2108,0.0668,0.0387,0.0336,0.2697,95.25,16.89
1,2,10.306,0.6,0.0,0.0,0.2512,0.0840,0.0011,0.0363,0.2671,93.22,17.88
1,2,10.327,0.6,0.0,0.0,0.2386,0.0924,-0.1159,0.0417,0.2624,74.54,18.79
