v_cmd,t,P_mecanica_W,P_electrica_W,voltaje_V,corriente_A,inclinacion_rad,altura_m
0.10,3.001,7.30,0.00,0.00,0.000,0.0125,0.2696
0.10,3.021,5.22,0.00,0.00,0.000,0.0125,0.2709
0.10,3.041,6.45,0.00,0.00,0.000,0.0110,0.2708
0.10,3.061,14.02,0.00,0.00,0.000,0.0101,0.2681
0.10,3.081,6.33,0.00,0.00,0.000,0.0099,0.2650
0.10,3.108,4.04,0.00,0.00,0.000,0.0095,0.2625
0.10,3.121,3.35,0.00,0.00,0.000,0.0101,0.2617
0.10,3.141,2.91,0.00,0.00,0.000,0.0117,0.2607
0.10,3.161,3.15,0.00,0.00,0.000,0.0134,0.2604
0.10,3.181,2.51,0.00,0.00,0.000,0.0142,0.2600
0.10,3.209,2.28,0.00,0.00,0.000,0.0143,0.2598
0.10,3.221,2.09,0.00,0.00,0.000,0.0139,0.2597
0.10,3.241,4.45,0.00,0.00,0.000,0.0136,0.2600
0.10,3.261,9.04,0.00,0.00,0.000,0.0134,0.2638
0.10,3.281,12.40,0.00,0.00,0.000,0.0137,0.2662
0.10,3.301,12.61,0.00,0.00,0.000,0.0141,0.2709
0.10,3.321,2.66,0.00,0.00,0.000,0.0142,0.2717
0.10,3.341,5.77,0.00,0.00,0.000,0.0132,0.2708
0.10,3.361,7.76,0.00,0.00,0.000,0.0120,0.2681
0.10,3.381,3.63,0.00,0.00,0.000,0.0116,0.2648
0.10,3.401,2.62,0.00,0.00,0.000,0.0117,0.2621
0.10,3.421,2.00,0.00,0.00,0.000,0.0119,0.2606
0.10,3.441,1.37,0.00,0.00,0.000,0.0116,0.2593
0.10,3.461,2.00,0.00,0.00,0.000,0.0090,0.2586
0.10,3.481,1.42,0.00,0.00,0.000,0.0062,0.2583
0.10,3.501,0.67,0.00,0.00,0.000,0.0055,0.2585
0.10,3.521,0.55,0.00,0.00,0.000,0.0058,0.2587
0.10,3.541,2.55,0.00,0.00,0.000,0.0066,0.2607
0.10,3.561,4.94,0.00,0.00,0.000,0.0075,0.2634
0.10,3.583,10.90,0.00,0.00,0.000,0.0088,0.2661
0.10,3.601,4.93,0.00,0.00,0.000,0.0114,0.2701
0.10,3.620,2.41,0.00,0.00,0.000,0.0114,0.2712
0.10,3.641,6.51,0.00,0.00,0.000,0.0101,0.2701
0.10,3.661,10.27,0.00,0.00,0.000,0.0095,0.2673
0.10,3.681,5.76,0.00,0.00,0.000,0.0092,0.2647
0.10,3.700,2.31,0.00,0.00,0.000,0.0090,0.2631
0.10,3.721,2.92,0.00,0.00,0.000,0.0102,0.2615
0.10,3.740,2.70,0.00,0.00,0.000,0.0122,0.2608
0.10,3.762,2.67,0.00,0.00,0.000,0.0137,0.2603
0.10,3.781,2.30,0.00,0.00,0.000,0.0146,0.2599
0.10,3.802,2.15,0.00,0.00,0.000,0.0148,0.2597
0.10,3.821,2.05,0.00,0.00,0.000,0.0147,0.2595
0.10,3.841,3.33,0.00,0.00,0.000,0.0145,0.2603
0.10,3.861,5.70,0.00,0.00,0.000,0.0145,0.2612
0.10,3.881,13.56,0.00,0.00,0.000,0.0146,0.2653
0.10,3.901,15.33,0.00,0.00,0.000,0.0149,0.2703
0.10,3.929,4.48,0.00,0.00,0.000,0.0156,0.2714
0.10,3.941,4.21,0.00,0.00,0.000,0.0155,0.2711
0.10,3.960,7.64,0.00,0.00,0.000,0.0138,0.2687
0.10,3.980,5.37,0.00,0.00,0.000,0.0130,0.2660
0.10,4.002,2.95,0.00,0.00,0.000,0.0132,0.2633
0.10,4.021,2.51,0.00,0.00,0.000,0.0135,0.2615
0.10,4.041,2.35,0.00,0.00,0.000,0.0136,0.2604
0.10,4.061,2.19,0.00,0.00,0.000,0.0126,0.2596
0.10,4.083,2.59,0.00,0.00,0.000,0.0093,0.2591
0.10,4.101,1.70,0.00,0.00,0.000,0.0061,0.2590
0.10,4.121,1.73,0.00,0.00,0.000,0.0055,0.2594
0.10,4.141,3.41,0.00,0.00,0.000,0.0069,0.2608
0.10,4.161,5.59,0.00,0.00,0.000,0.0081,0.2624
0.10,4.187,9.89,0.00,0.00,0.000,0.0122,0.2682
0.10,4.201,4.19,0.00,0.00,0.000,0.0141,0.2703
0.10,4.221,4.63,0.00,0.00,0.000,0.0144,0.2716
0.10,4.241,6.54,0.00,0.00,0.000,0.0132,0.2705
0.10,4.263,10.72,0.00,0.00,0.000,0.0127,0.2695
0.10,4.281,11.29,0.00,0.00,0.000,0.0123,0.2654
0.10,4.301,2.40,0.00,0.00,0.000,0.0125,0.2633
0.10,4.321,1.78,0.00,0.00,0.000,0.0129,0.2622
0.10,4.342,2.49,0.00,0.00,0.000,0.0140,0.2612
0.10,4.361,2.45,0.00,0.00,0.000,0.0148,0.2608
0.10,4.381,2.35,0.00,0.00,0.000,0.0157,0.2603
0.10,4.400,2.25,0.00,0.00,0.000,0.0165,0.2600
0.10,4.421,1.93,0.00,0.00,0.000,0.0168,0.2598
0.10,4.441,1.86,0.00,0.00,0.000,0.0168,0.2598
0.10,4.460,3.56,0.00,0.00,0.000,0.0167,0.2625
0.10,4.481,6.11,0.00,0.00,0.000,0.0168,0.2655
0.10,4.501,10.41,0.00,0.00,0.000,0.0169,0.2704
0.10,4.521,6.81,0.00,0.00,0.000,0.0171,0.2726
0.10,4.540,13.62,0.00,0.00,0.000,0.0165,0.2718
0.10,4.561,12.46,0.00,0.00,0.000,0.0143,0.2696
0.10,4.581,7.76,0.00,0.00,0.000,0.0135,0.2656
0.10,4.601,3.49,0.00,0.00,0.000,0.0137,0.2626
0.10,4.621,2.40,0.00,0.00,0.000,0.0139,0.2612
0.10,4.641,1.85,0.00,0.00,0.000,0.0133,0.2597
0.10,4.661,2.77,0.00,0.00,0.000,0.0103,0.2590
0.10,4.681,1.84,0.00,0.00,0.000,0.0073,0.2588
0.10,4.701,0.78,0.00,0.00,0.000,0.0066,0.2589
0.10,4.721,1.49,0.00,0.00,0.000,0.0068,0.2597
0.10,4.741,4.11,0.00,0.00,0.000,0.0070,0.2608
0.10,4.761,3.31,0.00,0.00,0.000,0.0072,0.2640
0.10,4.781,6.88,0.00,0.00,0.000,0.0082,0.2677
0.10,4.801,4.86,0.00,0.00,0.000,0.0103,0.2712
0.10,4.821,1.12,0.00,0.00,0.000,0.0101,0.2717
0.10,4.841,5.66,0.00,0.00,0.000,0.0096,0.2713
0.10,4.861,4.79,0.00,0.00,0.000,0.0094,0.2681
0.10,4.881,2.94,0.00,0.00,0.000,0.0090,0.2652
0.10,4.901,1.49,0.00,0.00,0.000,0.0089,0.2635
0.10,4.921,2.15,0.00,0.00,0.000,0.0102,0.2621
0.10,4.941,1.85,0.00,0.00,0.000,0.0117,0.2613
0.10,4.962,1.68,0.00,0.00,0.000,0.0130,0.2608
0.10,4.981,1.56,0.00,0.00,0.000,0.0137,0.2604
0.10,5.001,1.30,0.00,0.00,0.000,0.0138,0.2602
0.10,5.021,1.14,0.00,0.00,0.000,0.0136,0.2600
0.10,5.046,3.26,0.00,0.00,0.000,0.0134,0.2603
0.10,5.061,4.36,0.00,0.00,0.000,0.0133,0.2633
0.10,5.081,8.71,0.00,0.00,0.000,0.0134,0.2664
0.10,5.101,16.54,0.00,0.00,0.000,0.0139,0.2707
0.10,5.121,4.84,0.00,0.00,0.000,0.0147,0.2720
0.10,5.141,8.12,0.00,0.00,0.000,0.0136,0.2708
0.10,5.161,10.14,0.00,0.00,0.000,0.0121,0.2690
0.10,5.181,5.48,0.00,0.00,0.000,0.0115,0.2652
0.10,5.205,4.45,0.00,0.00,0.000,0.0114,0.2626
0.10,5.221,3.19,0.00,0.00,0.000,0.0115,0.2614
0.10,5.241,2.04,0.00,0.00,0.000,0.0111,0.2596
0.10,5.262,2.02,0.00,0.00,0.000,0.0096,0.2589
0.10,5.281,1.57,0.00,0.00,0.000,0.0071,0.2587
0.10,5.301,0.82,0.00,0.00,0.000,0.0059,0.2588
0.10,5.321,1.30,0.00,0.00,0.000,0.0063,0.2594
0.10,5.341,3.61,0.00,0.00,0.000,0.0068,0.2605
0.10,5.361,4.41,0.00,0.00,0.000,0.0073,0.2624
0.10,5.383,9.83,0.00,0.00,0.000,0.0083,0.2663
0.10,5.401,6.65,0.00,0.00,0.000,0.0107,0.2700
0.10,5.421,5.24,0.00,0.00,0.000,0.0105,0.2712
0.10,5.441,8.88,0.00,0.00,0.000,0.0093,0.2703
0.10,5.461,14.60,0.00,0.00,0.000,0.0089,0.2680
0.10,5.481,6.15,0.00,0.00,0.000,0.0091,0.2645
0.10,5.500,2.39,0.00,0.00,0.000,0.0091,0.2625
0.10,5.521,2.69,0.00,0.00,0.000,0.0102,0.2614
0.10,5.540,2.86,0.00,0.00,0.000,0.0114,0.2609
0.10,5.561,2.97,0.00,0.00,0.000,0.0132,0.2602
0.10,5.581,2.97,0.00,0.00,0.000,0.0139,0.2599
0.10,5.601,2.79,0.00,0.00,0.000,0.0146,0.2596
0.10,5.622,2.57,0.00,0.00,0.000,0.0149,0.2595
0.10,5.641,4.35,0.00,0.00,0.000,0.0148,0.2598
0.10,5.661,10.19,0.00,0.00,0.000,0.0147,0.2618
0.10,5.681,8.80,0.00,0.00,0.000,0.0148,0.2670
0.10,5.700,5.19,0.00,0.00,0.000,0.0150,0.2705
0.10,5.721,6.08,0.00,0.00,0.000,0.0151,0.2711
0.10,5.741,5.42,0.00,0.00,0.000,0.0141,0.2703
0.10,5.761,6.36,0.00,0.00,0.000,0.0129,0.2669
0.10,5.781,4.25,0.00,0.00,0.000,0.0128,0.2641
0.10,5.800,2.26,0.00,0.00,0.000,0.0130,0.2621
0.10,5.821,1.73,0.00,0.00,0.000,0.0133,0.2605
0.10,5.842,1.70,0.00,0.00,0.000,0.0126,0.2590
0.10,5.861,2.11,0.00,0.00,0.000,0.0104,0.2585
0.10,5.881,1.75,0.00,0.00,0.000,0.0072,0.2582
0.10,5.900,0.97,0.00,0.00,0.000,0.0059,0.2582
0.10,5.926,1.27,0.00,0.00,0.000,0.0065,0.2591
0.10,5.941,1.99,0.00,0.00,0.000,0.0073,0.2601
0.10,5.961,6.54,0.00,0.00,0.000,0.0083,0.2633
0.10,5.981,8.56,0.00,0.00,0.000,0.0097,0.2660
0.10,6.001,7.60,0.00,0.00,0.000,0.0136,0.2698
0.10,6.022,4.56,0.00,0.00,0.000,0.0138,0.2714
0.10,6.041,8.08,0.00,0.00,0.000,0.0124,0.2702
0.10,6.061,11.58,0.00,0.00,0.000,0.0117,0.2674
0.10,6.081,6.25,0.00,0.00,0.000,0.0116,0.2648
0.10,6.101,2.01,0.00,0.00,0.000,0.0114,0.2626
0.10,6.121,2.86,0.00,0.00,0.000,0.0125,0.2614
0.10,6.141,3.00,0.00,0.00,0.000,0.0141,0.2607
0.10,6.161,2.88,0.00,0.00,0.000,0.0153,0.2604
0.10,6.181,2.61,0.00,0.00,0.000,0.0162,0.2600
0.10,6.201,2.31,0.00,0.00,0.000,0.0166,0.2598
0.10,6.222,2.27,0.00,0.00,0.000,0.0167,0.2597
0.10,6.241,2.38,0.00,0.00,0.000,0.0167,0.2597
0.10,6.261,7.46,0.00,0.00,0.000,0.0167,0.2636
0.10,6.281,13.81,0.00,0.00,0.000,0.0169,0.2662
0.10,6.301,10.49,0.00,0.00,0.000,0.0169,0.2698
0.10,6.321,6.69,0.00,0.00,0.000,0.0168,0.2722
0.10,6.341,11.58,0.00,0.00,0.000,0.0158,0.2707
0.10,6.361,9.17,0.00,0.00,0.000,0.0147,0.2678
0.10,6.382,4.48,0.00,0.00,0.000,0.0145,0.2648
0.10,6.400,2.68,0.00,0.00,0.000,0.0140,0.2626
0.10,6.420,1.24,0.00,0.00,0.000,0.0134,0.2604
0.10,6.441,1.36,0.00,0.00,0.000,0.0131,0.2593
0.10,6.460,1.82,0.00,0.00,0.000,0.0118,0.2585
0.10,6.481,2.16,0.00,0.00,0.000,0.0099,0.2582
0.10,6.501,1.09,0.00,0.00,0.000,0.0081,0.2583
0.10,6.521,1.20,0.00,0.00,0.000,0.0082,0.2591
0.10,6.541,2.61,0.00,0.00,0.000,0.0086,0.2606
0.10,6.561,7.04,0.00,0.00,0.000,0.0089,0.2625
0.10,6.581,7.46,0.00,0.00,0.000,0.0092,0.2650
0.10,6.601,8.45,0.00,0.00,0.000,0.0109,0.2691
0.10,6.621,5.20,0.00,0.00,0.000,0.0108,0.2709
0.10,6.641,10.86,0.00,0.00,0.000,0.0098,0.2698
0.10,6.661,12.52,0.00,0.00,0.000,0.0098,0.2677
0.10,6.681,5.22,0.00,0.00,0.000,0.0094,0.2635
0.10,6.701,2.53,0.00,0.00,0.000,0.0094,0.2624
0.10,6.721,3.28,0.00,0.00,0.000,0.0106,0.2611
0.10,6.741,3.30,0.00,0.00,0.000,0.0126,0.2605
0.10,6.761,2.94,0.00,0.00,0.000,0.0140,0.2601
0.10,6.781,2.68,0.00,0.00,0.000,0.0143,0.2597
0.10,6.801,2.54,0.00,0.00,0.000,0.0144,0.2595
0.10,6.821,2.52,0.00,0.00,0.000,0.0144,0.2595
0.10,6.841,3.48,0.00,0.00,0.000,0.0143,0.2603
0.10,6.861,6.48,0.00,0.00,0.000,0.0142,0.2629
0.10,6.882,7.29,0.00,0.00,0.000,0.0143,0.2672
0.10,6.901,12.99,0.00,0.00,0.000,0.0145,0.2706
0.10,6.921,5.76,0.00,0.00,0.000,0.0151,0.2719
0.10,6.941,8.97,0.00,0.00,0.000,0.0147,0.2714
0.10,6.963,7.01,0.00,0.00,0.000,0.0125,0.2689
0.10,6.981,7.47,0.00,0.00,0.000,0.0121,0.2651
0.10,7.000,3.89,0.00,0.00,0.000,0.0121,0.2633
0.10,7.021,2.23,0.00,0.00,0.000,0.0124,0.2610
0.10,7.045,1.72,0.00,0.00,0.000,0.0122,0.2598
0.10,7.061,2.00,0.00,0.00,0.000,0.0101,0.2590
0.10,7.081,1.68,0.00,0.00,0.000,0.0080,0.2587
0.10,7.100,0.96,0.00,0.00,0.000,0.0067,0.2588
0.10,7.121,1.38,0.00,0.00,0.000,0.0072,0.2593
0.10,7.141,3.93,0.00,0.00,0.000,0.0079,0.2607
0.10,7.160,3.37,0.00,0.00,0.000,0.0088,0.2638
0.10,7.180,6.90,0.00,0.00,0.000,0.0108,0.2675
0.10,7.201,4.45,0.00,0.00,0.000,0.0138,0.2710
0.10,7.225,3.85,0.00,0.00,0.000,0.0135,0.2718
0.10,7.241,4.37,0.00,0.00,0.000,0.0125,0.2714
0.10,7.261,13.29,0.00,0.00,0.000,0.0119,0.2689
0.10,7.281,3.99,0.00,0.00,0.000,0.0117,0.2653
0.10,7.301,2.85,0.00,0.00,0.000,0.0117,0.2631
0.10,7.321,2.78,0.00,0.00,0.000,0.0119,0.2627
0.10,7.341,2.77,0.00,0.00,0.000,0.0135,0.2614
0.10,7.361,2.55,0.00,0.00,0.000,0.0149,0.2609
0.10,7.382,2.26,0.00,0.00,0.000,0.0156,0.2605
0.10,7.401,1.96,0.00,0.00,0.000,0.0159,0.2603
0.10,7.421,1.66,0.00,0.00,0.000,0.0157,0.2601
0.10,7.441,3.63,0.00,0.00,0.000,0.0154,0.2605
0.10,7.476,2.68,0.00,0.00,0.000,0.0152,0.2639
0.10,7.481,8.23,0.00,0.00,0.000,0.0152,0.2657
0.10,7.501,39.60,0.00,0.00,0.000,0.0153,0.2686
0.10,7.522,9.70,0.00,0.00,0.000,0.0157,0.2734
0.10,7.541,15.89,0.00,0.00,0.000,0.0154,0.2722
0.10,7.561,9.53,0.00,0.00,0.000,0.0136,0.2688
0.10,7.581,5.82,0.00,0.00,0.000,0.0134,0.2668
0.10,7.601,4.43,0.00,0.00,0.000,0.0133,0.2639
0.10,7.621,2.03,0.00,0.00,0.000,0.0131,0.2615
0.10,7.641,2.42,0.00,0.00,0.000,0.0126,0.2601
0.10,7.664,2.66,0.00,0.00,0.000,0.0110,0.2595
0.10,7.681,2.19,0.00,0.00,0.000,0.0082,0.2592
0.10,7.701,1.37,0.00,0.00,0.000,0.0071,0.2592
0.10,7.721,1.69,0.00,0.00,0.000,0.0071,0.2598
0.10,7.742,3.33,0.00,0.00,0.000,0.0074,0.2614
0.10,7.761,3.15,0.00,0.00,0.000,0.0076,0.2643
0.10,7.781,12.48,0.00,0.00,0.000,0.0084,0.2681
0.10,7.800,7.35,0.00,0.00,0.000,0.0101,0.2709
0.10,7.820,2.91,0.00,0.00,0.000,0.0104,0.2720
0.10,7.841,5.57,0.00,0.00,0.000,0.0100,0.2715
0.10,7.860,12.19,0.00,0.00,0.000,0.0098,0.2694
0.10,7.881,3.60,0.00,0.00,0.000,0.0096,0.2659
0.10,7.900,1.63,0.00,0.00,0.000,0.0095,0.2636
0.10,7.920,2.28,0.00,0.00,0.000,0.0104,0.2624
0.10,7.941,1.86,0.00,0.00,0.000,0.0123,0.2614
0.10,7.960,1.59,0.00,0.00,0.000,0.0136,0.2609
0.10,7.981,1.42,0.00,0.00,0.000,0.0142,0.2605
0.10,8.001,1.23,0.00,0.00,0.000,0.0143,0.2603
0.10,8.021,1.09,0.00,0.00,0.000,0.0142,0.2601
0.10,8.041,5.34,0.00,0.00,0.000,0.0140,0.2609
0.10,8.061,8.96,0.00,0.00,0.000,0.0138,0.2625
0.10,8.081,18.35,0.00,0.00,0.000,0.0139,0.2659
0.10,8.101,10.48,0.00,0.00,0.000,0.0146,0.2717
0.10,8.120,2.74,0.00,0.00,0.000,0.0149,0.2718
0.10,8.141,9.00,0.00,0.00,0.000,0.0143,0.2714
0.10,8.162,7.69,0.00,0.00,0.000,0.0126,0.2690
0.10,8.180,6.86,0.00,0.00,0.000,0.0123,0.2657
0.10,8.202,4.52,0.00,0.00,0.000,0.0121,0.2628
0.10,8.221,2.28,0.00,0.00,0.000,0.0120,0.2606
0.10,8.241,1.68,0.00,0.00,0.000,0.0113,0.2597
0.10,8.261,1.68,0.00,0.00,0.000,0.0096,0.2588
0.10,8.281,1.41,0.00,0.00,0.000,0.0072,0.2585
0.10,8.301,0.95,0.00,0.00,0.000,0.0060,0.2586
0.10,8.321,1.58,0.00,0.00,0.000,0.0064,0.2591
0.10,8.341,3.48,0.00,0.00,0.000,0.0068,0.2598
0.10,8.361,2.50,0.00,0.00,0.000,0.0078,0.2636
0.10,8.381,6.13,0.00,0.00,0.000,0.0095,0.2674
0.10,8.401,4.54,0.00,0.00,0.000,0.0123,0.2709
0.10,8.421,3.74,0.00,0.00,0.000,0.0124,0.2714
0.10,8.441,5.59,0.00,0.00,0.000,0.0117,0.2705
0.10,8.461,10.04,0.00,0.00,0.000,0.0108,0.2678
0.10,8.481,2.34,0.00,0.00,0.000,0.0101,0.2645
0.10,8.505,1.87,0.00,0.00,0.000,0.0100,0.2634
0.10,8.521,2.25,0.00,0.00,0.000,0.0112,0.2616
0.10,8.541,2.45,0.00,0.00,0.000,0.0127,0.2610
0.10,8.561,2.14,0.00,0.00,0.000,0.0146,0.2604
0.10,8.581,1.96,0.00,0.00,0.000,0.0152,0.2601
0.10,8.603,1.87,0.00,0.00,0.000,0.0155,0.2599
0.10,8.621,1.64,0.00,0.00,0.000,0.0154,0.2597
0.10,8.641,2.97,0.00,0.00,0.000,0.0152,0.2605
0.10,8.661,6.01,0.00,0.00,0.000,0.0151,0.2631
0.10,8.681,7.28,0.00,0.00,0.000,0.0152,0.2673
0.10,8.710,4.26,0.00,0.00,0.000,0.0155,0.2715
0.10,8.721,3.04,0.00,0.00,0.000,0.0155,0.2714
0.10,8.741,9.36,0.00,0.00,0.000,0.0149,0.2711
0.10,8.761,6.64,0.00,0.00,0.000,0.0136,0.2688
0.10,8.781,5.59,0.00,0.00,0.000,0.0130,0.2653
0.10,8.801,2.87,0.00,0.00,0.000,0.0129,0.2624
0.10,8.821,1.83,0.00,0.00,0.000,0.0129,0.2604
0.10,8.845,1.50,0.00,0.00,0.000,0.0125,0.2596
0.10,8.861,1.67,0.00,0.00,0.000,0.0108,0.2588
0.10,8.881,1.58,0.00,0.00,0.000,0.0080,0.2584
0.10,8.901,0.82,0.00,0.00,0.000,0.0065,0.2586
0.10,8.921,1.36,0.00,0.00,0.000,0.0069,0.2593
0.10,8.940,3.86,0.00,0.00,0.000,0.0077,0.2605
0.10,8.961,5.48,0.00,0.00,0.000,0.0083,0.2634
0.10,8.984,12.01,0.00,0.00,0.000,0.0106,0.2674
0.10,9.003,12.90,0.00,0.00,0.000,0.0125,0.2713
0.10,9.021,3.45,0.00,0.00,0.000,0.0123,0.2716
0.10,9.041,9.56,0.00,0.00,0.000,0.0108,0.2699
0.10,9.061,24.10,0.00,0.00,0.000,0.0103,0.2674
0.10,9.081,11.68,0.00,0.00,0.000,0.0107,0.2653
0.10,9.101,3.61,0.00,0.00,0.000,0.0109,0.2627
0.10,9.121,2.05,0.00,0.00,0.000,0.0116,0.2611
0.10,9.145,2.51,0.00,0.00,0.000,0.0119,0.2606
0.10,9.161,2.86,0.00,0.00,0.000,0.0132,0.2602
0.10,9.180,3.03,0.00,0.00,0.000,0.0150,0.2598
0.10,9.201,2.79,0.00,0.00,0.000,0.0162,0.2596
0.10,9.221,2.22,0.00,0.00,0.000,0.0168,0.2595
0.10,9.240,3.53,0.00,0.00,0.000,0.0167,0.2603
0.10,9.261,6.25,0.00,0.00,0.000,0.0166,0.2630
0.10,9.286,6.72,0.00,0.00,0.000,0.0166,0.2673
0.10,9.301,11.86,0.00,0.00,0.000,0.0166,0.2711
0.10,9.321,2.36,0.00,0.00,0.000,0.0167,0.2719
0.10,9.340,6.51,0.00,0.00,0.000,0.0158,0.2710
0.10,9.363,8.67,0.00,0.00,0.000,0.0146,0.2692
0.10,9.381,4.50,0.00,0.00,0.000,0.0142,0.2658
0.10,9.401,2.49,0.00,0.00,0.000,0.0142,0.2629
0.10,9.421,2.02,0.00,0.00,0.000,0.0143,0.2609
0.10,9.441,1.33,0.00,0.00,0.000,0.0139,0.2598
0.10,9.460,1.89,0.00,0.00,0.000,0.0123,0.2592
0.10,9.480,1.65,0.00,0.00,0.000,0.0094,0.2588
0.10,9.501,1.24,0.00,0.00,0.000,0.0079,0.2588
0.10,9.520,2.91,0.00,0.00,0.000,0.0080,0.2597
0.10,9.542,3.10,0.00,0.00,0.000,0.0086,0.2607
0.10,9.560,3.11,0.00,0.00,0.000,0.0094,0.2638
0.10,9.580,7.29,0.00,0.00,0.000,0.0114,0.2675
0.10,9.601,7.45,0.00,0.00,0.000,0.0141,0.2703
0.10,9.627,2.75,0.00,0.00,0.000,0.0135,0.2718
0.10,9.641,3.60,0.00,0.00,0.000,0.0122,0.2714
0.10,9.661,7.16,0.00,0.00,0.000,0.0124,0.2682
0.10,9.681,5.47,0.00,0.00,0.000,0.0125,0.2652
0.10,9.704,2.25,0.00,0.00,0.000,0.0122,0.2639
0.10,9.722,2.89,0.00,0.00,0.000,0.0125,0.2623
0.10,9.741,2.69,0.00,0.00,0.000,0.0135,0.2614
0.10,9.761,2.60,0.00,0.00,0.000,0.0150,0.2609
0.10,9.783,2.27,0.00,0.00,0.000,0.0158,0.2606
0.10,9.801,1.84,0.00,0.00,0.000,0.0163,0.2604
0.10,9.821,1.40,0.00,0.00,0.000,0.0160,0.2603
0.10,9.841,3.70,0.00,0.00,0.000,0.0157,0.2606
0.10,9.861,9.00,0.00,0.00,0.000,0.0154,0.2628
0.10,9.882,6.58,0.00,0.00,0.000,0.0153,0.2673
0.10,9.901,8.44,0.00,0.00,0.000,0.0155,0.2722
0.10,9.921,6.53,0.00,0.00,0.000,0.0155,0.2726
0.10,9.941,10.53,0.00,0.00,0.000,0.0149,0.2720
0.10,9.962,10.17,0.00,0.00,0.000,0.0131,0.2695
0.10,9.981,6.04,0.00,0.00,0.000,0.0126,0.2655
0.10,10.001,4.26,0.00,0.00,0.000,0.0124,0.2629
0.10,10.021,1.97,0.00,0.00,0.000,0.0125,0.2611
0.10,10.041,1.74,0.00,0.00,0.000,0.0117,0.2597
0.10,10.061,2.04,0.00,0.00,0.000,0.0090,0.2590
0.10,10.081,1.40,0.00,0.00,0.000,0.0062,0.2588
0.10,10.101,1.03,0.00,0.00,0.000,0.0054,0.2588
0.10,10.121,1.79,0.00,0.00,0.000,0.0055,0.2593
0.10,10.141,2.81,0.00,0.00,0.000,0.0060,0.2613
0.10,10.162,7.37,0.00,0.00,0.000,0.0063,0.2631
0.10,10.181,7.91,0.00,0.00,0.000,0.0075,0.2670
0.10,10.200,6.77,0.00,0.00,0.000,0.0105,0.2713
0.10,10.221,5.13,0.00,0.00,0.000,0.0111,0.2717
0.10,10.240,2.30,0.00,0.00,0.000,0.0108,0.2715
0.10,10.261,12.21,0.00,0.00,0.000,0.0100,0.2693
0.10,10.280,6.02,0.00,0.00,0.000,0.0093,0.2655
0.10,10.302,2.19,0.00,0.00,0.000,0.0090,0.2639
0.10,10.321,2.72,0.00,0.00,0.000,0.0098,0.2623
0.10,10.341,2.66,0.00,0.00,0.000,0.0117,0.2616
0.10,10.361,2.07,0.00,0.00,0.000,0.0136,0.2611
0.10,10.387,1.78,0.00,0.00,0.000,0.0142,0.2607
0.10,10.401,1.46,0.00,0.00,0.000,0.0142,0.2604
0.10,10.421,1.34,0.00,0.00,0.000,0.0141,0.2603
0.10,10.441,2.55,0.00,0.00,0.000,0.0139,0.2611
0.10,10.461,9.09,0.00,0.00,0.000,0.0138,0.2627
0.10,10.481,7.84,0.00,0.00,0.000,0.0139,0.2675
0.10,10.501,14.24,0.00,0.00,0.000,0.0142,0.2709
0.10,10.522,4.66,0.00,0.00,0.000,0.0144,0.2726
0.10,10.541,8.95,0.00,0.00,0.000,0.0135,0.2714
0.10,10.560,10.86,0.00,0.00,0.000,0.0124,0.2696
0.10,10.581,4.05,0.00,0.00,0.000,0.0121,0.2660
0.10,10.601,3.31,0.00,0.00,0.000,0.0122,0.2631
0.10,10.621,1.50,0.00,0.00,0.000,0.0121,0.2609
0.10,10.641,1.70,0.00,0.00,0.000,0.0110,0.2596
0.10,10.661,1.75,0.00,0.00,0.000,0.0085,0.2589
0.10,10.684,1.36,0.00,0.00,0.000,0.0067,0.2586
0.10,10.701,0.85,0.00,0.00,0.000,0.0060,0.2587
0.10,10.721,1.43,0.00,0.00,0.000,0.0062,0.2595
0.10,10.742,3.76,0.00,0.00,0.000,0.0064,0.2606
0.10,10.761,5.11,0.00,0.00,0.000,0.0067,0.2625
0.10,10.781,7.22,0.00,0.00,0.000,0.0076,0.2670
0.10,10.801,7.32,0.00,0.00,0.000,0.0098,0.2708
0.10,10.821,3.07,0.00,0.00,0.000,0.0096,0.2717
0.10,10.841,3.37,0.00,0.00,0.000,0.0088,0.2714
0.10,10.861,10.66,0.00,0.00,0.000,0.0083,0.2686
0.10,10.881,4.54,0.00,0.00,0.000,0.0079,0.2653
0.10,10.901,2.51,0.00,0.00,0.000,0.0083,0.2633
0.10,10.921,2.44,0.00,0.00,0.000,0.0100,0.2620
0.10,10.941,2.67,0.00,0.00,0.000,0.0112,0.2615
0.10,10.961,2.26,0.00,0.00,0.000,0.0124,0.2609
0.10,10.981,2.12,0.00,0.00,0.000,0.0129,0.2606
0.10,11.000,1.89,0.00,0.00,0.000,0.0132,0.2602
0.10,11.020,1.71,0.00,0.00,0.000,0.0132,0.2601
0.10,11.041,3.69,0.00,0.00,0.000,0.0131,0.2604
0.10,11.061,12.45,0.00,0.00,0.000,0.0131,0.2622
0.10,11.081,6.76,0.00,0.00,0.000,0.0132,0.2670
0.10,11.101,9.20,0.00,0.00,0.000,0.0137,0.2722
0.10,11.121,6.82,0.00,0.00,0.000,0.0140,0.2726
0.10,11.141,10.91,0.00,0.00,0.000,0.0134,0.2719
0.10,11.161,10.05,0.00,0.00,0.000,0.0121,0.2695
0.10,11.181,4.25,0.00,0.00,0.000,0.0118,0.2660
