v_cmd,t,P_mecanica_W,P_electrica_W,voltaje_V,corriente_A,inclinacion_rad,altura_m
0.40,9.562,20.00,0.00,0.00,0.000,0.0071,0.2616
0.40,9.583,15.24,0.00,0.00,0.000,0.0059,0.2681
0.40,9.603,15.14,0.00,0.00,0.000,0.0061,0.2745
0.40,9.622,8.52,0.00,0.00,0.000,0.0072,0.2771
0.40,9.648,17.18,0.00,0.00,0.000,0.0076,0.2765
0.40,9.661,24.66,0.00,0.00,0.000,0.0084,0.2745
0.40,9.683,13.61,0.00,0.00,0.000,0.0122,0.2690
0.40,9.702,7.81,0.00,0.00,0.000,0.0152,0.2651
0.40,9.725,7.14,0.00,0.00,0.000,0.0159,0.2633
0.40,9.741,7.36,0.00,0.00,0.000,0.0153,0.2608
0.40,9.761,6.22,0.00,0.00,0.000,0.0141,0.2588
0.40,9.780,6.56,0.00,0.00,0.000,0.0136,0.2578
0.40,9.802,7.42,0.00,0.00,0.000,0.0138,0.2567
0.40,9.821,8.00,0.00,0.00,0.000,0.0143,0.2566
0.40,9.842,10.42,0.00,0.00,0.000,0.0149,0.2582
0.40,9.864,13.09,0.00,0.00,0.000,0.0146,0.2600
0.40,9.883,19.01,0.00,0.00,0.000,0.0136,0.2669
0.40,9.901,11.11,0.00,0.00,0.000,0.0133,0.2719
0.40,9.921,21.02,0.00,0.00,0.000,0.0128,0.2759
0.40,9.941,16.37,0.00,0.00,0.000,0.0116,0.2757
0.40,9.961,28.04,0.00,0.00,0.000,0.0107,0.2727
0.40,9.981,16.50,0.00,0.00,0.000,0.0110,0.2677
0.40,10.003,9.94,0.00,0.00,0.000,0.0112,0.2653
0.40,10.021,4.70,0.00,0.00,0.000,0.0112,0.2600
0.40,10.041,5.90,0.00,0.00,0.000,0.0106,0.2570
0.40,10.064,6.33,0.00,0.00,0.000,0.0103,0.2556
0.40,10.082,6.99,0.00,0.00,0.000,0.0105,0.2548
0.40,10.101,7.78,0.00,0.00,0.000,0.0110,0.2551
0.40,10.121,10.89,0.00,0.00,0.000,0.0111,0.2559
0.40,10.142,14.02,0.00,0.00,0.000,0.0105,0.2589
0.40,10.161,14.20,0.00,0.00,0.000,0.0093,0.2620
0.40,10.182,46.86,0.00,0.00,0.000,0.0074,0.2681
0.40,10.204,40.06,0.00,0.00,0.000,0.0065,0.2740
0.40,10.222,22.62,0.00,0.00,0.000,0.0054,0.2758
0.40,10.241,19.59,0.00,0.00,0.000,0.0046,0.2755
0.40,10.262,19.38,0.00,0.00,0.000,0.0083,0.2712
0.40,10.281,14.62,0.00,0.00,0.000,0.0111,0.2672
0.40,10.301,7.20,0.00,0.00,0.000,0.0121,0.2633
0.40,10.323,6.36,0.00,0.00,0.000,0.0119,0.2611
0.40,10.341,6.68,0.00,0.00,0.000,0.0109,0.2589
0.40,10.361,7.02,0.00,0.00,0.000,0.0100,0.2575
0.40,10.382,7.13,0.00,0.00,0.000,0.0103,0.2565
0.40,10.402,7.72,0.00,0.00,0.000,0.0108,0.2562
0.40,10.422,9.08,0.00,0.00,0.000,0.0118,0.2562
0.40,10.442,10.22,0.00,0.00,0.000,0.0121,0.2581
0.40,10.462,14.14,0.00,0.00,0.000,0.0118,0.2599
0.40,10.481,22.26,0.00,0.00,0.000,0.0111,0.2652
0.40,10.502,10.51,0.00,0.00,0.000,0.0107,0.2722
0.40,10.522,19.75,0.00,0.00,0.000,0.0104,0.2763
0.40,10.542,16.37,0.00,0.00,0.000,0.0115,0.2761
0.40,10.562,20.14,0.00,0.00,0.000,0.0123,0.2749
0.40,10.583,43.97,0.00,0.00,0.000,0.0125,0.2687
0.40,10.602,23.98,0.00,0.00,0.000,0.0123,0.2648
0.40,10.623,13.69,0.00,0.00,0.000,0.0114,0.2598
0.40,10.642,9.43,0.00,0.00,0.000,0.0109,0.2578
0.40,10.662,7.07,0.00,0.00,0.000,0.0106,0.2562
0.40,10.681,6.22,0.00,0.00,0.000,0.0103,0.2556
0.40,10.705,6.95,0.00,0.00,0.000,0.0097,0.2557
0.40,10.722,8.80,0.00,0.00,0.000,0.0096,0.2563
0.40,10.744,8.38,0.00,0.00,0.000,0.0092,0.2590
0.40,10.763,16.68,0.00,0.00,0.000,0.0080,0.2620
0.40,10.781,32.82,0.00,0.00,0.000,0.0068,0.2661
0.40,10.802,15.93,0.00,0.00,0.000,0.0057,0.2734
0.40,10.822,14.46,0.00,0.00,0.000,0.0056,0.2765
0.40,10.841,18.43,0.00,0.00,0.000,0.0052,0.2757
0.40,10.861,44.58,0.00,0.00,0.000,0.0054,0.2736
0.40,10.882,19.44,0.00,0.00,0.000,0.0082,0.2680
0.40,10.901,15.36,0.00,0.00,0.000,0.0100,0.2654
0.40,10.922,5.78,0.00,0.00,0.000,0.0114,0.2611
0.40,10.942,6.76,0.00,0.00,0.000,0.0106,0.2594
0.40,10.963,7.26,0.00,0.00,0.000,0.0086,0.2573
0.40,10.981,8.02,0.00,0.00,0.000,0.0081,0.2568
0.40,11.002,8.26,0.00,0.00,0.000,0.0080,0.2559
0.40,11.021,8.84,0.00,0.00,0.000,0.0089,0.2561
0.40,11.043,11.20,0.00,0.00,0.000,0.0090,0.2576
0.40,11.062,17.00,0.00,0.00,0.000,0.0078,0.2619
0.40,11.082,31.73,0.00,0.00,0.000,0.0063,0.2685
0.40,11.102,18.08,0.00,0.00,0.000,0.0057,0.2707
0.40,11.122,11.31,0.00,0.00,0.000,0.0053,0.2769
0.40,11.142,25.02,0.00,0.00,0.000,0.0040,0.2750
0.40,11.162,28.31,0.00,0.00,0.000,0.0049,0.2703
0.40,11.181,14.29,0.00,0.00,0.000,0.0077,0.2675
0.40,11.202,17.53,0.00,0.00,0.000,0.0093,0.2644
0.40,11.222,5.87,0.00,0.00,0.000,0.0100,0.2599
0.40,11.242,5.25,0.00,0.00,0.000,0.0101,0.2564
0.40,11.261,6.14,0.00,0.00,0.000,0.0104,0.2551
0.40,11.281,6.38,0.00,0.00,0.000,0.0109,0.2547
0.40,11.302,7.35,0.00,0.00,0.000,0.0114,0.2547
0.40,11.322,9.45,0.00,0.00,0.000,0.0122,0.2556
0.40,11.342,9.55,0.00,0.00,0.000,0.0121,0.2584
0.40,11.363,23.21,0.00,0.00,0.000,0.0112,0.2620
0.40,11.383,22.53,0.00,0.00,0.000,0.0096,0.2664
0.40,11.401,12.11,0.00,0.00,0.000,0.0075,0.2725
0.40,11.422,7.35,0.00,0.00,0.000,0.0052,0.2760
0.40,11.442,21.38,0.00,0.00,0.000,0.0032,0.2747
0.40,11.462,38.21,0.00,0.00,0.000,0.0050,0.2713
0.40,11.481,14.42,0.00,0.00,0.000,0.0072,0.2680
0.40,11.502,6.23,0.00,0.00,0.000,0.0096,0.2633
0.40,11.522,6.40,0.00,0.00,0.000,0.0097,0.2612
0.40,11.542,7.04,0.00,0.00,0.000,0.0087,0.2591
0.40,11.561,7.49,0.00,0.00,0.000,0.0074,0.2577
0.40,11.584,7.67,0.00,0.00,0.000,0.0068,0.2570
0.40,11.603,8.12,0.00,0.00,0.000,0.0071,0.2564
0.40,11.622,9.25,0.00,0.00,0.000,0.0083,0.2563
0.40,11.642,18.76,0.00,0.00,0.000,0.0089,0.2581
0.40,11.662,21.54,0.00,0.00,0.000,0.0085,0.2623
0.40,11.682,23.10,0.00,0.00,0.000,0.0072,0.2676
0.40,11.702,25.33,0.00,0.00,0.000,0.0065,0.2748
0.40,11.725,14.18,0.00,0.00,0.000,0.0058,0.2765
0.40,11.742,22.04,0.00,0.00,0.000,0.0039,0.2758
0.40,11.761,19.73,0.00,0.00,0.000,0.0029,0.2742
0.40,11.782,14.60,0.00,0.00,0.000,0.0075,0.2689
0.40,11.803,7.08,0.00,0.00,0.000,0.0109,0.2629
0.40,11.821,4.98,0.00,0.00,0.000,0.0112,0.2599
0.40,11.841,5.90,0.00,0.00,0.000,0.0112,0.2578
0.40,11.861,5.79,0.00,0.00,0.000,0.0115,0.2560
0.40,11.881,6.03,0.00,0.00,0.000,0.0121,0.2553
0.40,11.901,6.86,0.00,0.00,0.000,0.0132,0.2552
0.40,11.922,9.39,0.00,0.00,0.000,0.0142,0.2561
0.40,11.941,10.85,0.00,0.00,0.000,0.0149,0.2585
0.40,11.962,12.46,0.00,0.00,0.000,0.0146,0.2627
0.40,11.982,19.84,0.00,0.00,0.000,0.0137,0.2653
0.50,3.001,28.48,0.00,0.00,0.000,0.0082,0.2706
0.50,3.021,15.00,0.00,0.00,0.000,0.0072,0.2771
0.50,3.043,13.22,0.00,0.00,0.000,0.0066,0.2781
0.50,3.061,35.11,0.00,0.00,0.000,0.0072,0.2740
0.50,3.081,32.07,0.00,0.00,0.000,0.0103,0.2688
0.50,3.101,10.47,0.00,0.00,0.000,0.0107,0.2636
0.50,3.122,8.30,0.00,0.00,0.000,0.0098,0.2609
0.50,3.141,9.73,0.00,0.00,0.000,0.0075,0.2568
0.50,3.161,8.64,0.00,0.00,0.000,0.0058,0.2551
0.50,3.182,9.07,0.00,0.00,0.000,0.0054,0.2544
0.50,3.202,10.61,0.00,0.00,0.000,0.0057,0.2538
0.50,3.221,13.53,0.00,0.00,0.000,0.0070,0.2540
0.50,3.241,18.69,0.00,0.00,0.000,0.0080,0.2559
0.50,3.261,26.62,0.00,0.00,0.000,0.0078,0.2600
0.50,3.281,28.65,0.00,0.00,0.000,0.0069,0.2661
0.50,3.301,21.12,0.00,0.00,0.000,0.0063,0.2733
0.50,3.321,24.59,0.00,0.00,0.000,0.0064,0.2776
0.50,3.341,23.37,0.00,0.00,0.000,0.0069,0.2776
0.50,3.362,29.33,0.00,0.00,0.000,0.0069,0.2756
0.50,3.381,28.60,0.00,0.00,0.000,0.0075,0.2683
0.50,3.401,20.59,0.00,0.00,0.000,0.0074,0.2650
0.50,3.426,11.82,0.00,0.00,0.000,0.0069,0.2611
0.50,3.441,6.58,0.00,0.00,0.000,0.0065,0.2566
0.50,3.460,7.81,0.00,0.00,0.000,0.0064,0.2546
0.50,3.481,8.63,0.00,0.00,0.000,0.0067,0.2539
0.50,3.501,9.71,0.00,0.00,0.000,0.0073,0.2540
0.50,3.521,11.07,0.00,0.00,0.000,0.0075,0.2553
0.50,3.541,17.24,0.00,0.00,0.000,0.0069,0.2576
0.50,3.561,21.12,0.00,0.00,0.000,0.0061,0.2605
0.50,3.582,39.65,0.00,0.00,0.000,0.0052,0.2657
0.50,3.608,19.01,0.00,0.00,0.000,0.0069,0.2730
0.50,3.621,13.55,0.00,0.00,0.000,0.0074,0.2788
0.50,3.644,31.87,0.00,0.00,0.000,0.0085,0.2774
0.50,3.661,51.42,0.00,0.00,0.000,0.0118,0.2748
0.50,3.682,28.27,0.00,0.00,0.000,0.0182,0.2690
0.50,3.701,20.40,0.00,0.00,0.000,0.0212,0.2649
0.50,3.721,12.16,0.00,0.00,0.000,0.0216,0.2613
0.50,3.743,10.81,0.00,0.00,0.000,0.0202,0.2583
0.50,3.763,9.74,0.00,0.00,0.000,0.0188,0.2563
0.50,3.783,10.68,0.00,0.00,0.000,0.0173,0.2544
0.50,3.801,10.53,0.00,0.00,0.000,0.0170,0.2537
0.50,3.821,12.70,0.00,0.00,0.000,0.0173,0.2539
0.50,3.841,20.62,0.00,0.00,0.000,0.0182,0.2553
0.50,3.861,18.27,0.00,0.00,0.000,0.0192,0.2607
0.50,3.881,28.07,0.00,0.00,0.000,0.0203,0.2670
0.50,3.904,23.83,0.00,0.00,0.000,0.0223,0.2740
0.50,3.922,18.02,0.00,0.00,0.000,0.0235,0.2776
0.50,3.941,32.60,0.00,0.00,0.000,0.0201,0.2779
0.50,3.961,54.45,0.00,0.00,0.000,0.0142,0.2742
0.50,3.982,32.63,0.00,0.00,0.000,0.0138,0.2695
0.50,4.002,15.08,0.00,0.00,0.000,0.0149,0.2643
0.50,4.021,16.06,0.00,0.00,0.000,0.0145,0.2594
0.50,4.042,9.21,0.00,0.00,0.000,0.0139,0.2571
0.50,4.061,10.52,0.00,0.00,0.000,0.0130,0.2544
0.50,4.081,9.62,0.00,0.00,0.000,0.0128,0.2540
0.50,4.101,11.27,0.00,0.00,0.000,0.0118,0.2540
0.50,4.122,13.43,0.00,0.00,0.000,0.0104,0.2551
0.50,4.141,17.26,0.00,0.00,0.000,0.0099,0.2561
0.50,4.161,25.88,0.00,0.00,0.000,0.0089,0.2603
0.50,4.181,27.67,0.00,0.00,0.000,0.0095,0.2681
0.50,4.201,22.44,0.00,0.00,0.000,0.0109,0.2734
0.50,4.221,18.50,0.00,0.00,0.000,0.0106,0.2784
0.50,4.241,25.31,0.00,0.00,0.000,0.0099,0.2788
0.50,4.262,48.19,0.00,0.00,0.000,0.0126,0.2762
0.50,4.282,39.95,0.00,0.00,0.000,0.0147,0.2700
0.50,4.301,23.45,0.00,0.00,0.000,0.0151,0.2655
0.50,4.321,12.51,0.00,0.00,0.000,0.0157,0.2616
0.50,4.341,8.85,0.00,0.00,0.000,0.0152,0.2581
0.50,4.361,8.18,0.00,0.00,0.000,0.0140,0.2559
0.50,4.381,9.40,0.00,0.00,0.000,0.0121,0.2539
0.50,4.402,10.29,0.00,0.00,0.000,0.0117,0.2536
0.50,4.421,12.39,0.00,0.00,0.000,0.0119,0.2537
0.50,4.443,20.33,0.00,0.00,0.000,0.0123,0.2550
0.50,4.461,23.69,0.00,0.00,0.000,0.0118,0.2594
0.50,4.481,33.56,0.00,0.00,0.000,0.0111,0.2648
0.50,4.505,38.58,0.00,0.00,0.000,0.0112,0.2746
0.50,4.523,15.10,0.00,0.00,0.000,0.0112,0.2779
0.50,4.541,24.63,0.00,0.00,0.000,0.0109,0.2775
0.50,4.562,45.42,0.00,0.00,0.000,0.0072,0.2731
0.50,4.581,18.61,0.00,0.00,0.000,0.0062,0.2687
0.50,4.602,10.26,0.00,0.00,0.000,0.0069,0.2633
0.50,4.620,8.01,0.00,0.00,0.000,0.0074,0.2587
0.50,4.641,7.58,0.00,0.00,0.000,0.0077,0.2558
0.50,4.663,7.60,0.00,0.00,0.000,0.0078,0.2548
0.50,4.681,9.38,0.00,0.00,0.000,0.0082,0.2538
0.50,4.701,10.85,0.00,0.00,0.000,0.0084,0.2542
0.50,4.721,12.98,0.00,0.00,0.000,0.0085,0.2549
0.50,4.742,18.86,0.00,0.00,0.000,0.0083,0.2567
0.50,4.761,24.00,0.00,0.00,0.000,0.0076,0.2600
0.50,4.781,18.19,0.00,0.00,0.000,0.0064,0.2670
0.50,4.804,19.68,0.00,0.00,0.000,0.0067,0.2738
0.50,4.821,15.57,0.00,0.00,0.000,0.0066,0.2778
0.50,4.841,18.53,0.00,0.00,0.000,0.0060,0.2786
0.50,4.861,33.11,0.00,0.00,0.000,0.0092,0.2739
0.50,4.881,26.14,0.00,0.00,0.000,0.0138,0.2689
0.50,4.901,11.71,0.00,0.00,0.000,0.0155,0.2651
0.50,4.921,8.25,0.00,0.00,0.000,0.0155,0.2619
0.50,4.942,8.45,0.00,0.00,0.000,0.0134,0.2577
0.50,4.961,9.19,0.00,0.00,0.000,0.0115,0.2556
0.50,4.981,9.67,0.00,0.00,0.000,0.0104,0.2543
0.50,5.001,10.82,0.00,0.00,0.000,0.0106,0.2540
0.50,5.021,13.78,0.00,0.00,0.000,0.0119,0.2543
0.50,5.041,20.58,0.00,0.00,0.000,0.0129,0.2560
0.50,5.061,20.06,0.00,0.00,0.000,0.0133,0.2593
0.50,5.082,36.63,0.00,0.00,0.000,0.0135,0.2652
0.50,5.101,27.56,0.00,0.00,0.000,0.0143,0.2723
0.50,5.127,17.99,0.00,0.00,0.000,0.0145,0.2782
0.50,5.141,27.03,0.00,0.00,0.000,0.0127,0.2780
0.50,5.161,68.55,0.00,0.00,0.000,0.0114,0.2755
0.50,5.181,22.37,0.00,0.00,0.000,0.0125,0.2695
0.50,5.201,12.09,0.00,0.00,0.000,0.0130,0.2644
0.50,5.221,7.28,0.00,0.00,0.000,0.0125,0.2599
0.50,5.241,8.87,0.00,0.00,0.000,0.0116,0.2566
0.50,5.261,8.77,0.00,0.00,0.000,0.0109,0.2548
0.50,5.284,8.25,0.00,0.00,0.000,0.0106,0.2543
0.50,5.301,9.51,0.00,0.00,0.000,0.0102,0.2545
0.50,5.321,10.68,0.00,0.00,0.000,0.0097,0.2559
0.50,5.342,13.61,0.00,0.00,0.000,0.0089,0.2581
0.50,5.361,21.81,0.00,0.00,0.000,0.0079,0.2608
0.50,5.381,34.13,0.00,0.00,0.000,0.0073,0.2667
0.50,5.401,22.07,0.00,0.00,0.000,0.0079,0.2742
0.50,5.423,12.53,0.00,0.00,0.000,0.0074,0.2792
0.50,5.441,27.64,0.00,0.00,0.000,0.0069,0.2781
0.50,5.461,64.08,0.00,0.00,0.000,0.0086,0.2758
0.50,5.481,23.54,0.00,0.00,0.000,0.0124,0.2700
0.50,5.502,14.15,0.00,0.00,0.000,0.0147,0.2655
0.50,5.521,7.71,0.00,0.00,0.000,0.0144,0.2612
0.50,5.541,8.14,0.00,0.00,0.000,0.0131,0.2587
0.50,5.561,9.62,0.00,0.00,0.000,0.0112,0.2560
0.50,5.584,9.41,0.00,0.00,0.000,0.0102,0.2547
0.50,5.601,10.89,0.00,0.00,0.000,0.0100,0.2540
0.50,5.622,14.99,0.00,0.00,0.000,0.0113,0.2544
0.50,5.641,15.24,0.00,0.00,0.000,0.0124,0.2569
0.50,5.663,22.05,0.00,0.00,0.000,0.0126,0.2613
0.50,5.683,31.79,0.00,0.00,0.000,0.0125,0.2659
0.50,5.701,33.68,0.00,0.00,0.000,0.0131,0.2727
0.50,5.722,30.85,0.00,0.00,0.000,0.0138,0.2768
0.50,5.741,23.80,0.00,0.00,0.000,0.0129,0.2778
0.50,5.762,50.16,0.00,0.00,0.000,0.0118,0.2740
0.50,5.781,31.80,0.00,0.00,0.000,0.0115,0.2688
0.50,5.801,18.86,0.00,0.00,0.000,0.0114,0.2631
0.50,5.821,8.75,0.00,0.00,0.000,0.0112,0.2599
0.50,5.842,7.85,0.00,0.00,0.000,0.0107,0.2563
0.50,5.861,8.56,0.00,0.00,0.000,0.0099,0.2545
0.50,5.881,9.14,0.00,0.00,0.000,0.0092,0.2537
0.50,5.901,10.13,0.00,0.00,0.000,0.0089,0.2537
0.50,5.921,12.74,0.00,0.00,0.000,0.0086,0.2546
0.50,5.941,12.91,0.00,0.00,0.000,0.0079,0.2574
0.50,5.961,19.78,0.00,0.00,0.000,0.0067,0.2612
0.50,5.983,37.44,0.00,0.00,0.000,0.0066,0.2654
0.50,6.003,20.23,0.00,0.00,0.000,0.0080,0.2725
0.50,6.021,10.80,0.00,0.00,0.000,0.0081,0.2783
0.50,6.041,28.48,0.00,0.00,0.000,0.0079,0.2777
0.50,6.061,34.78,0.00,0.00,0.000,0.0111,0.2734
0.50,6.083,23.47,0.00,0.00,0.000,0.0131,0.2706
0.50,6.102,16.29,0.00,0.00,0.000,0.0166,0.2642
0.50,6.121,11.10,0.00,0.00,0.000,0.0165,0.2603
0.50,6.142,9.45,0.00,0.00,0.000,0.0151,0.2570
0.50,6.161,9.51,0.00,0.00,0.000,0.0148,0.2565
0.50,6.181,9.30,0.00,0.00,0.000,0.0132,0.2544
0.50,6.201,9.74,0.00,0.00,0.000,0.0129,0.2536
0.50,6.221,12.74,0.00,0.00,0.000,0.0138,0.2537
0.50,6.241,20.52,0.00,0.00,0.000,0.0152,0.2552
0.50,6.261,23.68,0.00,0.00,0.000,0.0157,0.2599
0.50,6.281,17.85,0.00,0.00,0.000,0.0162,0.2667
0.50,6.301,25.87,0.00,0.00,0.000,0.0169,0.2718
0.50,6.324,21.52,0.00,0.00,0.000,0.0176,0.2774
0.50,6.342,27.75,0.00,0.00,0.000,0.0138,0.2781
0.50,6.361,82.39,0.00,0.00,0.000,0.0093,0.2738
0.50,6.381,13.84,0.00,0.00,0.000,0.0102,0.2678
0.50,6.402,11.62,0.00,0.00,0.000,0.0113,0.2630
0.50,6.423,8.22,0.00,0.00,0.000,0.0115,0.2596
0.50,6.441,7.62,0.00,0.00,0.000,0.0110,0.2566
0.50,6.461,8.58,0.00,0.00,0.000,0.0107,0.2547
0.50,6.481,9.43,0.00,0.00,0.000,0.0105,0.2540
0.50,6.502,10.83,0.00,0.00,0.000,0.0104,0.2540
0.50,6.521,11.63,0.00,0.00,0.000,0.0100,0.2557
0.50,6.541,17.53,0.00,0.00,0.000,0.0096,0.2571
0.50,6.562,20.37,0.00,0.00,0.000,0.0088,0.2598
0.50,6.581,43.19,0.00,0.00,0.000,0.0078,0.2656
0.50,6.601,19.21,0.00,0.00,0.000,0.0084,0.2733
0.50,6.621,17.59,0.00,0.00,0.000,0.0079,0.2784
0.50,6.641,25.70,0.00,0.00,0.000,0.0069,0.2788
0.50,6.661,60.73,0.00,0.00,0.000,0.0111,0.2751
0.50,6.681,27.27,0.00,0.00,0.000,0.0145,0.2694
0.50,6.701,17.91,0.00,0.00,0.000,0.0149,0.2651
0.50,6.722,11.36,0.00,0.00,0.000,0.0145,0.2602
0.50,6.741,9.30,0.00,0.00,0.000,0.0130,0.2574
0.50,6.763,9.33,0.00,0.00,0.000,0.0114,0.2552
0.50,6.781,10.47,0.00,0.00,0.000,0.0103,0.2542
0.50,6.801,11.12,0.00,0.00,0.000,0.0104,0.2538
0.50,6.821,13.86,0.00,0.00,0.000,0.0115,0.2540
0.50,6.843,21.15,0.00,0.00,0.000,0.0125,0.2555
0.50,6.861,23.21,0.00,0.00,0.000,0.0128,0.2602
0.50,6.881,36.98,0.00,0.00,0.000,0.0128,0.2657
0.50,6.901,24.33,0.00,0.00,0.000,0.0130,0.2734
0.50,6.923,24.41,0.00,0.00,0.000,0.0127,0.2779
0.50,6.942,30.78,0.00,0.00,0.000,0.0100,0.2770
0.50,6.961,65.77,0.00,0.00,0.000,0.0079,0.2746
0.50,6.981,17.02,0.00,0.00,0.000,0.0098,0.2687
0.50,7.001,15.51,0.00,0.00,0.000,0.0111,0.2649
0.50,7.022,11.77,0.00,0.00,0.000,0.0114,0.2610
0.50,7.041,7.96,0.00,0.00,0.000,0.0107,0.2566
0.50,7.061,8.36,0.00,0.00,0.000,0.0101,0.2550
0.50,7.081,8.63,0.00,0.00,0.000,0.0097,0.2541
0.50,7.101,9.79,0.00,0.00,0.000,0.0096,0.2543
0.50,7.121,11.79,0.00,0.00,0.000,0.0094,0.2555
0.50,7.152,13.11,0.00,0.00,0.000,0.0087,0.2580
0.50,7.161,16.56,0.00,0.00,0.000,0.0085,0.2588
0.50,7.181,88.95,0.00,0.00,0.000,0.0076,0.2628
0.50,7.201,21.37,0.00,0.00,0.000,0.0073,0.2735
0.50,7.222,19.50,0.00,0.00,0.000,0.0078,0.2779
0.50,7.241,23.03,0.00,0.00,0.000,0.0079,0.2789
0.50,7.261,49.44,0.00,0.00,0.000,0.0102,0.2758
0.50,7.281,21.82,0.00,0.00,0.000,0.0140,0.2704
0.50,7.301,16.54,0.00,0.00,0.000,0.0160,0.2670
0.50,7.322,8.06,0.00,0.00,0.000,0.0166,0.2626
0.50,7.341,7.87,0.00,0.00,0.000,0.0153,0.2593
0.50,7.365,8.91,0.00,0.00,0.000,0.0137,0.2568
0.50,7.383,9.89,0.00,0.00,0.000,0.0128,0.2553
0.50,7.401,10.61,0.00,0.00,0.000,0.0128,0.2548
0.50,7.421,13.11,0.00,0.00,0.000,0.0140,0.2549
0.50,7.446,20.69,0.00,0.00,0.000,0.0155,0.2563
0.50,7.461,24.93,0.00,0.00,0.000,0.0158,0.2613
0.50,7.481,35.66,0.00,0.00,0.000,0.0162,0.2664
0.50,7.501,23.42,0.00,0.00,0.000,0.0172,0.2742
0.50,7.525,18.19,0.00,0.00,0.000,0.0181,0.2785
0.50,7.541,35.81,0.00,0.00,0.000,0.0173,0.2781
0.50,7.561,70.36,0.00,0.00,0.000,0.0144,0.2750
0.50,7.582,31.41,0.00,0.00,0.000,0.0142,0.2665
0.50,7.601,13.45,0.00,0.00,0.000,0.0145,0.2635
0.50,7.621,12.37,0.00,0.00,0.000,0.0140,0.2589
0.50,7.641,9.47,0.00,0.00,0.000,0.0132,0.2560
0.50,7.661,9.52,0.00,0.00,0.000,0.0122,0.2542
0.50,7.681,9.94,0.00,0.00,0.000,0.0114,0.2536
0.50,7.701,12.09,0.00,0.00,0.000,0.0111,0.2537
0.50,7.721,13.54,0.00,0.00,0.000,0.0108,0.2549
0.50,7.743,15.88,0.00,0.00,0.000,0.0099,0.2573
0.50,7.761,46.82,0.00,0.00,0.000,0.0085,0.2635
0.50,7.781,39.62,0.00,0.00,0.000,0.0079,0.2682
0.50,7.801,20.92,0.00,0.00,0.000,0.0080,0.2752
0.50,7.823,19.08,0.00,0.00,0.000,0.0076,0.2778
0.50,7.841,20.91,0.00,0.00,0.000,0.0074,0.2787
0.50,7.861,63.10,0.00,0.00,0.000,0.0096,0.2763
0.50,7.881,30.96,0.00,0.00,0.000,0.0115,0.2705
0.50,7.902,27.28,0.00,0.00,0.000,0.0113,0.2669
0.50,7.921,10.38,0.00,0.00,0.000,0.0113,0.2620
0.50,7.941,7.38,0.00,0.00,0.000,0.0106,0.2582
0.50,7.961,8.06,0.00,0.00,0.000,0.0091,0.2557
0.50,7.981,8.55,0.00,0.00,0.000,0.0081,0.2544
0.50,8.001,10.21,0.00,0.00,0.000,0.0077,0.2537
0.50,8.021,12.17,0.00,0.00,0.000,0.0083,0.2540
0.50,8.041,19.73,0.00,0.00,0.000,0.0086,0.2551
0.50,8.062,22.18,0.00,0.00,0.000,0.0081,0.2577
0.50,8.081,23.05,0.00,0.00,0.000,0.0066,0.2659
0.50,8.101,24.72,0.00,0.00,0.000,0.0059,0.2724
0.50,8.121,22.97,0.00,0.00,0.000,0.0063,0.2773
0.50,8.141,22.02,0.00,0.00,0.000,0.0073,0.2779
0.50,8.160,69.12,0.00,0.00,0.000,0.0087,0.2753
0.50,8.182,25.78,0.00,0.00,0.000,0.0094,0.2685
0.50,8.201,20.67,0.00,0.00,0.000,0.0092,0.2637
0.50,8.221,9.71,0.00,0.00,0.000,0.0086,0.2589
0.50,8.241,8.16,0.00,0.00,0.000,0.0082,0.2561
0.50,8.261,8.66,0.00,0.00,0.000,0.0083,0.2546
0.50,8.288,9.17,0.00,0.00,0.000,0.0084,0.2541
0.50,8.301,9.82,0.00,0.00,0.000,0.0084,0.2540
0.50,8.321,11.77,0.00,0.00,0.000,0.0085,0.2555
0.50,8.341,14.23,0.00,0.00,0.000,0.0083,0.2579
0.50,8.363,24.73,0.00,0.00,0.000,0.0077,0.2606
0.50,8.381,31.15,0.00,0.00,0.000,0.0068,0.2668
0.50,8.401,36.17,0.00,0.00,0.000,0.0067,0.2749
0.50,8.421,16.03,0.00,0.00,0.000,0.0059,0.2788
0.50,8.446,26.50,0.00,0.00,0.000,0.0061,0.2785
0.50,8.461,27.19,0.00,0.00,0.000,0.0117,0.2754
0.50,8.481,24.18,0.00,0.00,0.000,0.0142,0.2700
0.50,8.501,20.00,0.00,0.00,0.000,0.0147,0.2657
0.50,8.522,7.73,0.00,0.00,0.000,0.0147,0.2633
0.50,8.541,9.15,0.00,0.00,0.000,0.0147,0.2590
0.50,8.561,9.34,0.00,0.00,0.000,0.0143,0.2558
0.50,8.582,8.79,0.00,0.00,0.000,0.0142,0.2546
0.50,8.601,9.80,0.00,0.00,0.000,0.0144,0.2539
0.50,8.621,11.38,0.00,0.00,0.000,0.0153,0.2544
0.50,8.641,16.98,0.00,0.00,0.000,0.0161,0.2566
0.50,8.662,21.18,0.00,0.00,0.000,0.0168,0.2611
0.50,8.681,24.83,0.00,0.00,0.000,0.0174,0.2662
0.50,8.701,30.45,0.00,0.00,0.000,0.0190,0.2726
0.50,8.721,15.67,0.00,0.00,0.000,0.0202,0.2782
0.50,8.745,33.67,0.00,0.00,0.000,0.0189,0.2780
